,bib,name,team,category,rank,nationality,time,stGer,conta,balme,crxBon,chap,seign,combal,mtFav,checr,courm,bert,bonat,arnuv,ferret,fouly,champ,bovine,trient,catog,vallo,teteVnt,fleg,cham,timediff
1014,2204,ZOGOTS Reinis,GUGATNIS,SEH,1015,LV,157948.0,11172.0,17371.0,23693.0,29710.0,33625.0,43524.0,46658.0,52075.0,55144.0,58104.0,67025.0,74085.0,78656.0,85859.0,93609.0,106927.0,120963.0,127941.0,135101.0,139404.0,148969.0,152000.0,157948.0,80350.0
1015,2515,ZOMER Franco,,V1H,1016,IT,157980.0,11956.0,18369.0,24220.0,30363.0,34031.0,42494.0,45469.0,49966.0,53010.0,56239.0,63140.0,69541.0,73748.0,80496.0,87810.0,100750.0,113501.0,120774.0,129452.0,134108.0,146823.0,150560.0,157980.0,80382.0
1016,1039,BAARS Olaf,WKF BERGFRIED´91,V1H,1017,DE,158025.0,11851.0,19309.0,26694.0,34321.0,39484.0,48644.0,51817.0,57481.0,60590.0,64200.0,72297.0,79044.0,82979.0,90390.0,97745.0,113586.0,125896.0,132494.0,138715.0,141699.0,150075.0,153154.0,158025.0,80427.0
1017,3905,BARBERY Pascal,,V1H,1018,FR,158046.0,10519.0,17658.0,25585.0,31766.0,35572.0,44605.0,47461.0,52129.0,55063.0,58615.0,65416.0,72723.0,76861.0,83558.0,90544.0,105235.0,116639.0,123516.0,131930.0,137007.0,147365.0,150483.0,158046.0,80448.0
1018,2870,BOSC Bruno,,SEH,1019,FR,158056.0,11298.0,17758.0,24364.0,30600.0,34205.0,44012.0,47141.0,52365.0,54956.0,58672.0,67851.0,73595.0,77717.0,84032.0,91539.0,106583.0,122657.0,128677.0,135488.0,140524.0,149581.0,152623.0,158056.0,80458.0
1019,2445,MOORE-BARTON Hannah,,SEF,1020,GB,158106.0,11610.0,18072.0,24550.0,30960.0,34794.0,44357.0,47253.0,52562.0,55316.0,58352.0,67914.0,75572.0,80486.0,86957.0,94477.0,107529.0,121737.0,128121.0,136159.0,140313.0,150085.0,153058.0,158106.0,80508.0
1020,2180,VITRY Paul,YANOO.NET,V1H,1021,FR,158116.0,11705.0,18260.0,24927.0,31457.0,35320.0,45915.0,48830.0,53835.0,56826.0,59996.0,69583.0,75418.0,79645.0,86363.0,93393.0,107710.0,120846.0,128974.0,135939.0,140316.0,149628.0,152650.0,158116.0,80518.0
1021,3972,ARU Dominique Guerino,,V1H,1022,FR,158192.0,10801.0,16662.0,22523.0,,31654.0,40954.0,43783.0,48783.0,51971.0,54244.0,62098.0,67355.0,71341.0,77990.0,84850.0,98288.0,111023.0,118052.0,131818.0,136417.0,148622.0,151744.0,158192.0,80594.0
1022,2619,ROOMANS Jean-Luc,,V1H,1023,BE,158198.0,11549.0,17783.0,23681.0,29703.0,33316.0,42554.0,45244.0,50110.0,53196.0,56316.0,65009.0,71171.0,75570.0,82291.0,89603.0,102957.0,118612.0,125442.0,132986.0,137752.0,148150.0,151430.0,158198.0,80600.0
1023,685,DALOU Laurent,STADE FRANCAIS,V2H,1024,FR,158206.0,10811.0,17699.0,24563.0,30559.0,33789.0,43632.0,46330.0,51164.0,53976.0,57004.0,68026.0,73795.0,78651.0,85307.0,92008.0,105974.0,119085.0,126191.0,134593.0,138738.0,150762.0,153475.0,158206.0,80608.0
1024,2407,BERLY Jean-Michel,STADE FRANCAIS,V2H,1024,FR,158206.0,10754.0,17628.0,24626.0,30740.0,34352.0,44520.0,47216.0,52360.0,55321.0,58496.0,67929.0,73793.0,78686.0,85311.0,92118.0,105975.0,118862.0,126131.0,134645.0,138908.0,150759.0,153473.0,158206.0,80608.0
1025,904,MARMIER Nataliya,CMBM,V2F,1026,FR,158217.0,11908.0,18514.0,25355.0,31328.0,34879.0,44572.0,47268.0,52252.0,54922.0,58638.0,67244.0,73764.0,78799.0,85683.0,92254.0,105844.0,121903.0,127922.0,136126.0,140098.0,149792.0,152604.0,158217.0,80619.0
1026,3137,GUEHENNEC Lionel,,V2H,1027,FR,158219.0,12451.0,19047.0,25084.0,,35846.0,44666.0,47409.0,51993.0,55088.0,57886.0,66207.0,72745.0,77618.0,83385.0,90359.0,105389.0,117373.0,124069.0,132009.0,136902.0,147829.0,151203.0,158219.0,80621.0
1027,2294,PYANET Yves,SAPEUR POMPIER BELLEGARDE,V2H,1028,FR,158226.0,10909.0,17654.0,25036.0,30833.0,34331.0,43510.0,46080.0,50721.0,53569.0,56484.0,66853.0,72793.0,77662.0,83939.0,91023.0,107848.0,118699.0,125292.0,135261.0,139936.0,149298.0,152610.0,158226.0,80628.0
1028,3542,MARTIN Olivier,SEMUR ATHLETISME AVENTURE,SEH,1029,FR,158270.0,10758.0,16420.0,22155.0,27697.0,30905.0,40728.0,43678.0,48042.0,50643.0,53542.0,63359.0,69447.0,74175.0,81195.0,88165.0,100688.0,118085.0,125182.0,134499.0,138524.0,147757.0,151135.0,158270.0,80672.0
1029,3531,ROLOT roger,CLUB LOISIR DSA PONTARLIER,V2H,1030,FR,158336.0,12213.0,18933.0,26167.0,32714.0,36766.0,46874.0,49618.0,55025.0,57432.0,60277.0,71052.0,77446.0,81628.0,89098.0,95885.0,111704.0,124502.0,130317.0,138225.0,142391.0,150473.0,153236.0,158336.0,80738.0
1030,1016,PECCLET Pascal,DSA GROUPE LOISIR,V1H,1031,FR,158340.0,12153.0,18934.0,26176.0,32819.0,36769.0,47063.0,49665.0,55382.0,57570.0,60270.0,71055.0,77314.0,81695.0,89093.0,95663.0,111703.0,124487.0,130231.0,138235.0,142393.0,150484.0,153174.0,158340.0,80742.0
1031,3075,FULLER Richard,,SEH,1032,GB,158359.0,10738.0,17166.0,25087.0,31398.0,34880.0,46175.0,49272.0,54107.0,57103.0,60325.0,69917.0,75628.0,79623.0,86497.0,93442.0,108054.0,120990.0,127714.0,135173.0,139715.0,149812.0,152671.0,158359.0,80761.0
1032,3085,LEAHY William,,V1H,1032,GB,158359.0,10739.0,17163.0,25090.0,31093.0,34795.0,46176.0,49274.0,54111.0,57100.0,60325.0,70286.0,75641.0,79626.0,86501.0,93443.0,108054.0,121002.0,127712.0,135169.0,139695.0,149816.0,152663.0,158359.0,80761.0
1033,3198,CAMPAGNONI Cédric,,SEH,1034,FR,158362.0,11577.0,18101.0,24761.0,31459.0,35442.0,46124.0,49053.0,53995.0,57413.0,60856.0,69309.0,75885.0,80174.0,86905.0,93929.0,107428.0,119556.0,126897.0,134282.0,137613.0,147308.0,151152.0,158362.0,80764.0
1034,257,VANZAN Gianni,UNIONE GIOVANE BIELLA,SEH,1035,IT,158383.0,11713.0,17717.0,23950.0,29533.0,33784.0,42800.0,45569.0,49682.0,52784.0,56030.0,63912.0,70165.0,74782.0,80858.0,89018.0,102847.0,115615.0,123871.0,133179.0,138828.0,149567.0,152661.0,158383.0,80785.0
1035,3700,LEVIELLE Guislain,,V1H,1036,FR,158396.0,10924.0,17587.0,25320.0,31679.0,35577.0,50436.0,47544.0,52795.0,54568.0,57547.0,66641.0,73900.0,78832.0,86788.0,92758.0,105820.0,120401.0,127389.0,134805.0,139447.0,149481.0,152984.0,158396.0,80798.0
1036,2197,BASSINET Laurent,US PALAISEAU TRIATHLON,V1H,1037,FR,158420.0,11717.0,18216.0,25954.0,32465.0,36015.0,45984.0,48196.0,52617.0,55401.0,58911.0,68485.0,74254.0,78810.0,86023.0,92316.0,106382.0,120078.0,126342.0,135099.0,138607.0,149610.0,152289.0,158420.0,80822.0
1037,2704,DREUX Michel,US PALAISEAU TRIATHLON,V2H,1037,FR,158420.0,11603.0,18219.0,26570.0,34360.0,38465.0,47523.0,50403.0,54838.0,57434.0,60245.0,68407.0,74576.0,79037.0,85003.0,91348.0,106373.0,119764.0,126344.0,133126.0,137993.0,148615.0,151891.0,158420.0,80822.0
1038,2664,PERCHE Ludovic,PALAISEAU TRIATHLON,SEH,1039,FR,158422.0,11637.0,18371.0,26567.0,33154.0,37348.0,46179.0,49215.0,53886.0,56611.0,60090.0,68410.0,74629.0,79719.0,85103.0,91952.0,106370.0,119854.0,126486.0,133134.0,137989.0,148546.0,151888.0,158422.0,80824.0
1039,2679,JEANSON Eric,US PALAISEAU TRIATHLON,SEH,1040,FR,158424.0,11573.0,18215.0,25952.0,32191.0,36052.0,45394.0,47582.0,51705.0,54748.0,57761.0,68309.0,74566.0,,83532.0,90248.0,106370.0,119579.0,126577.0,133102.0,137811.0,148543.0,151885.0,158424.0,80826.0
1040,2696,HAMON Jean-Marie,,V1H,1041,FR,158425.0,10473.0,16244.0,21655.0,27142.0,30171.0,39864.0,42810.0,47172.0,49371.0,52560.0,61572.0,67378.0,71965.0,78250.0,84583.0,98732.0,119604.0,126016.0,134386.0,138877.0,149057.0,152218.0,158425.0,80827.0
1041,2034,RODRIGUES DA HORA Guilherme,,SEH,1042,PT,158463.0,10167.0,15424.0,20779.0,26317.0,29625.0,38499.0,41546.0,46059.0,48576.0,51217.0,60392.0,65939.0,70872.0,76325.0,84301.0,99859.0,113504.0,120724.0,128045.0,134095.0,145724.0,149542.0,158463.0,80865.0
1042,2237,VELEZ Hugo,,SEH,1042,PT,158463.0,11299.0,16956.0,22473.0,28258.0,31864.0,40177.0,42943.0,46842.0,49532.0,52271.0,61624.0,67574.0,72046.0,78296.0,85685.0,99860.0,113508.0,120721.0,128054.0,134094.0,145780.0,149574.0,158463.0,80865.0
1043,3133,AURIOUX Jean Michel,LES PIEDS MUSCLES,V2H,1044,FR,158492.0,11422.0,17643.0,23867.0,29948.0,33669.0,44464.0,47091.0,51109.0,53875.0,56758.0,66455.0,73011.0,77181.0,83578.0,91138.0,103405.0,117009.0,123679.0,131295.0,135874.0,146914.0,150135.0,158492.0,80894.0
1044,2251,GARCIA URBANEJA Antonio,ELS LLOPS,V2H,1045,ES,158615.0,13067.0,20410.0,27586.0,34393.0,38945.0,48492.0,51160.0,55933.0,59068.0,63418.0,70986.0,77860.0,82379.0,88403.0,95929.0,110109.0,122109.0,128601.0,137137.0,141795.0,150366.0,152986.0,158615.0,81017.0
1045,3095,LEGEY LAFARGA Natalia,UEC ANOIA,SEF,1045,ES,158615.0,12035.0,18932.0,25552.0,32450.0,37582.0,47447.0,50664.0,54981.0,58124.0,61677.0,69167.0,75427.0,80007.0,86160.0,93628.0,107438.0,118657.0,126552.0,135064.0,139320.0,149451.0,152254.0,158615.0,81017.0
1046,2404,PLANCON Alban,,ESH,1047,FR,158622.0,12260.0,19231.0,25709.0,31649.0,35450.0,45026.0,47928.0,52550.0,55701.0,58748.0,66867.0,72743.0,77091.0,83502.0,90591.0,102118.0,116268.0,122951.0,135268.0,139738.0,149571.0,152666.0,158622.0,81024.0
1047,2005,RAULF Martin,STOLPERTRUPPE WINSEN,V1H,1048,DE,158669.0,12370.0,19321.0,25945.0,32523.0,36627.0,46468.0,49673.0,54852.0,57891.0,61247.0,69559.0,75820.0,80259.0,86962.0,93908.0,107812.0,119631.0,127029.0,134752.0,139269.0,149200.0,152620.0,158669.0,81071.0
1048,769,COUMBA Félicien,ENA,V1H,1049,FR,158751.0,11086.0,17622.0,25029.0,33572.0,38283.0,47231.0,49948.0,54569.0,57568.0,60594.0,69972.0,75984.0,80385.0,86595.0,95271.0,107421.0,119554.0,126896.0,134450.0,140007.0,149475.0,152673.0,158751.0,81153.0
1049,2011,GRAINDORGE XAVIER,RACING CLUB NANTAIS,V1H,1050,FR,158762.0,11002.0,17910.0,26180.0,33129.0,37954.0,49089.0,52438.0,57342.0,60373.0,63703.0,70642.0,78074.0,82693.0,88304.0,95465.0,109167.0,121296.0,128111.0,135017.0,139518.0,148947.0,152110.0,158762.0,81164.0
1050,3401,BERTINEAU Patrick,,V1H,1051,FR,158763.0,12284.0,19027.0,26145.0,32206.0,35943.0,46126.0,48921.0,54392.0,56946.0,60333.0,68793.0,74974.0,80286.0,86941.0,93761.0,107524.0,121410.0,128177.0,135228.0,139784.0,149945.0,152783.0,158763.0,81165.0
1051,2953,BRAS Cyrille,,SEH,1052,FR,158852.0,13787.0,21089.0,28259.0,35046.0,39661.0,48887.0,51870.0,56688.0,59460.0,62831.0,70647.0,77026.0,81359.0,87982.0,94802.0,108355.0,121051.0,127362.0,134929.0,139303.0,149601.0,152632.0,158852.0,81254.0
1052,2956,BRAS Gerard,,V3H,1052,FR,158852.0,13810.0,21129.0,28259.0,35073.0,39838.0,49165.0,52033.0,56692.0,59579.0,62859.0,71043.0,77065.0,81355.0,87979.0,94802.0,108373.0,121022.0,127363.0,134925.0,139403.0,149619.0,152659.0,158852.0,81254.0
1053,3253,ALBRILE Riccardo,CAI CHIERI,V1H,1054,IT,158854.0,10090.0,16167.0,23411.0,29684.0,32654.0,42496.0,44952.0,49878.0,52180.0,55220.0,63706.0,68703.0,72729.0,80743.0,87102.0,103191.0,118933.0,126119.0,135047.0,138941.0,149941.0,153598.0,158854.0,81256.0
1054,1068,TAGLIAFRASCHI Claudio,VICCHIO MARATHON,SEH,1055,IT,158860.0,9967.0,15768.0,22150.0,28055.0,31698.0,40958.0,43941.0,48508.0,52032.0,53938.0,60714.0,66360.0,70291.0,75818.0,82947.0,96560.0,109172.0,117693.0,128946.0,135512.0,148092.0,151852.0,158860.0,81262.0
1055,3336,ROZ Marco,,V1H,1056,IT,158861.0,10088.0,16167.0,23404.0,29678.0,32663.0,42491.0,44949.0,49874.0,52181.0,55144.0,63700.0,68699.0,72619.0,80739.0,87094.0,103187.0,118912.0,126119.0,135036.0,138946.0,149743.0,153594.0,158861.0,81263.0
1056,3697,MORITZ pierre,TEAM BATIBOIS ALSACE,V2H,1057,FR,158865.0,12231.0,19075.0,25224.0,31709.0,36021.0,50468.0,48506.0,53039.0,55997.0,59237.0,69418.0,75585.0,80465.0,86792.0,93905.0,107414.0,119589.0,126001.0,134519.0,138676.0,148577.0,152361.0,158865.0,81267.0
1057,2120,MARCHAIS Jean-Yves,AC PARIS JOINVILLE,V2H,1058,FR,158888.0,11531.0,18380.0,25195.0,31685.0,35941.0,45217.0,48005.0,52690.0,55618.0,59334.0,67034.0,73459.0,77632.0,84110.0,92287.0,107685.0,121058.0,127718.0,135511.0,140391.0,149445.0,152653.0,158888.0,81290.0
1058,3383,COQUERELLE Yannis,TRAIL CLUB OLLIOULES,SEH,1059,FR,158890.0,12097.0,18375.0,25141.0,31524.0,34909.0,43937.0,47217.0,52971.0,55090.0,57633.0,67281.0,74166.0,78682.0,84706.0,91658.0,102751.0,116254.0,123141.0,133159.0,138168.0,148450.0,152026.0,158890.0,81292.0
1059,1172,PROUHEZE Jean-Marc,X X X X,V1H,1060,FR,158902.0,12468.0,19593.0,26488.0,32964.0,36484.0,45882.0,48508.0,53133.0,55966.0,58910.0,67237.0,74172.0,78655.0,85627.0,92493.0,107163.0,119724.0,126136.0,135204.0,139100.0,149924.0,152977.0,158902.0,81304.0
1060,2785,PISELLI Stéphane,CMBM,SEH,1061,FR,158907.0,12092.0,18955.0,25763.0,32487.0,36419.0,46054.0,48875.0,53737.0,56250.0,58972.0,67108.0,73106.0,77336.0,84368.0,91302.0,105140.0,118200.0,124945.0,134377.0,138621.0,150029.0,153425.0,158907.0,81309.0
1061,2280,SAVIGNAC jerome,COUREURS DE FOND VILLENEUVOIS,SEH,1062,FR,158919.0,10302.0,15858.0,23171.0,29239.0,33289.0,42888.0,45364.0,50267.0,53324.0,56271.0,67336.0,72818.0,,84235.0,90662.0,103303.0,119595.0,126286.0,135114.0,138891.0,149709.0,152645.0,158919.0,81321.0
1062,2300,CASSAN Benoit,COUREURS FOND VILLENEUVOIS,V1H,1062,FR,158919.0,10301.0,15860.0,23166.0,29228.0,32545.0,42877.0,45285.0,49861.0,53051.0,55716.0,67340.0,72824.0,78249.0,83957.0,89998.0,103296.0,119586.0,126283.0,135106.0,138890.0,149704.0,152642.0,158919.0,81321.0
1063,2446,THERY Stephane,,V2H,1064,FR,158928.0,11511.0,17543.0,23754.0,29839.0,33582.0,43678.0,46671.0,51408.0,54527.0,57383.0,64638.0,70168.0,74904.0,83151.0,90009.0,104738.0,115674.0,122561.0,131307.0,136157.0,147626.0,150873.0,158928.0,81330.0
1064,3777,RATEAU Stéphane,C.M.B.M,V1H,1065,FR,158933.0,10908.0,17645.0,25047.0,30568.0,33979.0,42962.0,45211.0,50618.0,53567.0,56488.0,66858.0,72776.0,77673.0,83935.0,91034.0,107357.0,116883.0,123639.0,135265.0,139936.0,149294.0,152614.0,158933.0,81335.0
1065,3196,KURTH Alain,,V1H,1066,FR,158956.0,10842.0,17317.0,25339.0,31965.0,35625.0,45619.0,47942.0,53204.0,56121.0,59082.0,67652.0,73503.0,77934.0,85685.0,92390.0,105972.0,118836.0,125759.0,134714.0,138319.0,148767.0,152590.0,158956.0,81358.0
1066,1009,BAUMANN Claude,,V1H,1067,CH,158992.0,11519.0,18181.0,25719.0,32398.0,35580.0,46202.0,48840.0,53706.0,56070.0,59426.0,69623.0,75892.0,80860.0,87267.0,93747.0,107816.0,121728.0,128668.0,136747.0,141068.0,151331.0,154237.0,158992.0,81394.0
1067,3572,HARDOUIN Remi,,V1H,1068,FR,158993.0,11883.0,18528.0,25772.0,32528.0,36160.0,45893.0,48844.0,53881.0,57307.0,60166.0,69912.0,76294.0,80706.0,87402.0,93889.0,107808.0,121038.0,128159.0,136912.0,141291.0,150535.0,153430.0,158993.0,81395.0
1068,2476,ULIANA Siro,ORIENTEERING FREGONA 90,V2H,1069,IT,158996.0,12442.0,19091.0,25368.0,32104.0,36240.0,45091.0,47962.0,52151.0,55043.0,57904.0,65537.0,72266.0,76167.0,82392.0,89499.0,102709.0,114955.0,123264.0,131830.0,136370.0,150249.0,153718.0,158996.0,81398.0
1069,945,DUBREUIL Jerome,,SEH,1070,FR,159029.0,10001.0,16374.0,23142.0,29107.0,32390.0,41633.0,44455.0,49204.0,51691.0,54906.0,63396.0,69338.0,74017.0,80616.0,87867.0,100847.0,114212.0,121347.0,130185.0,135507.0,147753.0,151326.0,159029.0,81431.0
1070,3452,DUBREUIL Michael,,SEH,1071,FR,159030.0,10001.0,16374.0,23140.0,29104.0,32389.0,41631.0,44453.0,49201.0,51689.0,54904.0,63383.0,69322.0,74016.0,80526.0,87866.0,100840.0,114209.0,121404.0,130193.0,135514.0,147749.0,151323.0,159030.0,81432.0
1071,2356,MITON Bernard,,V2H,1072,FR,159048.0,11517.0,18137.0,24460.0,30711.0,34494.0,44554.0,47635.0,52336.0,55058.0,57805.0,66149.0,72381.0,76692.0,82769.0,89830.0,103053.0,117430.0,125180.0,134271.0,138937.0,149633.0,152719.0,159048.0,81450.0
1072,2154,MARGUERITTE Guy,,V1H,1073,FR,159075.0,10683.0,16685.0,23106.0,29355.0,33595.0,42774.0,45423.0,49826.0,52929.0,56278.0,64513.0,71548.0,76351.0,83265.0,90289.0,104066.0,116657.0,124162.0,135322.0,140240.0,150755.0,153491.0,159075.0,81477.0
1073,3206,D'INCA Dimitri,PROLOCO TRICHIANA,SEH,1074,IT,159147.0,10327.0,15909.0,23219.0,30281.0,34233.0,44767.0,47222.0,52143.0,54514.0,57589.0,67832.0,73328.0,78593.0,86279.0,92497.0,105063.0,118732.0,125432.0,134775.0,138563.0,149317.0,152542.0,159147.0,81549.0
1074,1001,MELET Clement,,SEH,1075,FR,159178.0,12147.0,19592.0,25829.0,32010.0,35117.0,45177.0,47887.0,52579.0,55578.0,58958.0,68090.0,73830.0,78243.0,84060.0,90773.0,105258.0,118189.0,125130.0,135145.0,140129.0,151057.0,154056.0,159178.0,81580.0
1075,77,RIOUAL Erwan,XTTR63 LE MONT-DORE,V1H,1076,FR,159180.0,8357.0,12768.0,16996.0,21739.0,24617.0,32930.0,36335.0,40507.0,44139.0,48789.0,61310.0,67260.0,74921.0,81519.0,89016.0,105153.0,118182.0,125132.0,135136.0,140126.0,151054.0,154051.0,159180.0,81582.0
1076,3556,LLUIS I MARTINEZ Jordi,,V1H,1077,ES,159192.0,13357.0,20250.0,26896.0,33644.0,37337.0,46993.0,49616.0,55420.0,58541.0,62060.0,71360.0,77630.0,82522.0,89692.0,97148.0,109220.0,121383.0,127853.0,135699.0,140344.0,151149.0,153978.0,159192.0,81594.0
1077,2693,GIOVANNI Barbero,ATLETICA CERIALE SAN GIORGIO,V2H,1078,IT,159194.0,12791.0,20412.0,27104.0,33565.0,37759.0,47010.0,49854.0,54561.0,57542.0,60496.0,68396.0,74818.0,79392.0,85676.0,93120.0,106454.0,118604.0,126160.0,134968.0,139013.0,149283.0,152482.0,159194.0,81596.0
1078,3104,UGHETTI Gian Luca,LIBERTAS FORNO SERGIO BENETTI,SEH,1078,IT,159194.0,12791.0,20412.0,27102.0,33559.0,37756.0,47008.0,49852.0,54554.0,57532.0,60495.0,68376.0,74796.0,79387.0,85672.0,93120.0,106453.0,118599.0,126156.0,134959.0,139012.0,149278.0,152477.0,159194.0,81596.0
1079,2730,CAPIRONE Giovanni,G.S. CHIVASSESI,V1H,1080,IT,159195.0,12792.0,20412.0,27106.0,33562.0,37758.0,47006.0,49856.0,54557.0,57547.0,60497.0,68394.0,74802.0,79398.0,85674.0,93122.0,106476.0,118602.0,126161.0,134978.0,139015.0,149289.0,152480.0,159195.0,81597.0
1080,2776,IVARS ESPI Miquel Angel,LA FAIXA,SEH,1081,ES,159216.0,11010.0,17787.0,24807.0,31430.0,34607.0,43901.0,46326.0,51126.0,53755.0,56075.0,65995.0,71614.0,75910.0,83182.0,90695.0,106886.0,120765.0,127776.0,137815.0,142600.0,152585.0,154628.0,159216.0,81618.0
1081,2534,DA SILVA David,,SEH,1082,FR,159268.0,10990.0,17345.0,25185.0,31999.0,36917.0,47571.0,51078.0,56099.0,59743.0,63820.0,70651.0,76255.0,81132.0,86649.0,92899.0,104239.0,118869.0,125974.0,134528.0,138760.0,148437.0,151247.0,159268.0,81670.0
1082,3843,MAINCHAIN David,,SEH,1083,FR,159341.0,10388.0,17168.0,24027.0,29983.0,33608.0,43351.0,46763.0,54543.0,57522.0,60453.0,70601.0,77425.0,81516.0,89580.0,96291.0,110269.0,123728.0,130515.0,138030.0,142330.0,151326.0,154782.0,159341.0,81743.0
1083,2997,FORTIN Emmanuel,,V1H,1084,FR,159350.0,12618.0,19954.0,27054.0,33698.0,37834.0,47699.0,50705.0,55705.0,58706.0,62421.0,70978.0,77791.0,83349.0,89711.0,96876.0,110281.0,121416.0,128277.0,135782.0,140511.0,150686.0,,159350.0,81752.0
1084,2671,GRANDMONT Andre,ARCH,V1H,1085,BE,159400.0,11893.0,18533.0,25205.0,31880.0,35807.0,44772.0,47784.0,52785.0,55600.0,59054.0,68050.0,74626.0,79408.0,85811.0,92689.0,105730.0,118675.0,125758.0,134556.0,138630.0,149590.0,152739.0,159400.0,81802.0
1085,2690,PIRSOUL Denis,ARCH,V1H,1085,BE,159400.0,11009.0,17395.0,23453.0,29694.0,33673.0,43872.0,46717.0,51196.0,54033.0,57106.0,65330.0,71399.0,76109.0,82024.0,88991.0,103657.0,118559.0,125564.0,133308.0,138039.0,149639.0,152733.0,159400.0,81802.0
1086,871,JORDANT Benoit,ARCH BELGIQUE,V1H,1087,BE,159418.0,11892.0,18490.0,25202.0,31953.0,36199.0,50450.0,48008.0,52781.0,55598.0,59038.0,68082.0,74634.0,79411.0,85804.0,92685.0,105723.0,118671.0,125861.0,134564.0,138632.0,149697.0,153048.0,159418.0,81820.0
1087,3019,HAMM Jean-Michel,ESPRIT AVENTURE POMPIERS DE STRASBOURG,SEH,1088,FR,159439.0,11831.0,18433.0,25248.0,31848.0,35345.0,44707.0,47270.0,52168.0,54991.0,57941.0,67101.0,72803.0,77612.0,83954.0,90929.0,104822.0,120032.0,126616.0,135070.0,139745.0,150060.0,153031.0,159439.0,81841.0
1088,3407,HERRENBERGER Claude,ESPRIT AVENTURE POMPIER DE STRASBOURG,V2H,1089,FR,159440.0,11832.0,18433.0,25251.0,31846.0,35344.0,44678.0,47272.0,52083.0,54994.0,57939.0,67096.0,72798.0,77614.0,83946.0,90930.0,104822.0,120024.0,126616.0,135067.0,139746.0,150042.0,153055.0,159440.0,81842.0
1089,3111,ORRU Italo,GLI ORSI,V1H,1090,IT,159457.0,11820.0,18159.0,25073.0,32092.0,35959.0,46998.0,49285.0,53569.0,55999.0,58355.0,66963.0,75433.0,79415.0,85594.0,92737.0,105997.0,118751.0,125006.0,134339.0,138671.0,149781.0,153151.0,159457.0,81859.0
1090,3880,VELEBIT Dragoljub,ASK NETTINGSDORF,V1H,1090,AT,159457.0,11387.0,18286.0,25140.0,31902.0,36203.0,45761.0,48465.0,53042.0,55595.0,58492.0,68068.0,74199.0,78348.0,84997.0,92138.0,105972.0,118618.0,125006.0,134329.0,138827.0,149595.0,152812.0,159457.0,81859.0
1091,2941,RITTAUD Jean Francois,,V2H,1092,FR,159511.0,12279.0,20215.0,26658.0,33482.0,37851.0,47280.0,50468.0,55291.0,57983.0,61081.0,69977.0,76123.0,80392.0,86437.0,93922.0,108086.0,120648.0,128161.0,135529.0,140141.0,150064.0,153166.0,159511.0,81913.0
1092,3426,TOMASI Roberto,SPIRITO TRAIL,V1H,1092,IT,159511.0,10583.0,16545.0,22870.0,28900.0,32747.0,41898.0,44982.0,49483.0,52493.0,55335.0,63829.0,70130.0,74842.0,81581.0,88911.0,102710.0,114960.0,123687.0,131854.0,138310.0,150580.0,153964.0,159511.0,81913.0
1093,2039,LEONELLI Philippe,,SEH,1094,FR,159536.0,12350.0,18941.0,25739.0,32463.0,36523.0,46005.0,48650.0,52844.0,55670.0,58574.0,67857.0,74556.0,79863.0,86068.0,93788.0,108088.0,120659.0,128210.0,135531.0,140152.0,150068.0,153177.0,159536.0,81938.0
1094,1010,POCHON Patrick,TEAM POC,SEH,1095,CH,159539.0,11541.0,18181.0,25721.0,32424.0,35891.0,45504.0,48838.0,53590.0,56266.0,59608.0,69121.0,76010.0,80878.0,86732.0,93665.0,107782.0,121684.0,128670.0,136687.0,141514.0,151683.0,154726.0,159539.0,81941.0
1095,3342,MARETHEU Bruno,LES PIEDS MUSCLES (ASPTT-TOURS),V1H,1096,FR,159546.0,12064.0,19215.0,25510.0,32021.0,36109.0,45910.0,48439.0,52789.0,55226.0,58030.0,68076.0,73790.0,77874.0,83877.0,91186.0,103409.0,117054.0,123715.0,131299.0,135876.0,146919.0,150137.0,159546.0,81948.0
1096,3688,MOJICEVIC Goran,RUN ET SENS,SEH,1097,FR,159555.0,12000.0,18738.0,26824.0,32961.0,36414.0,46209.0,48581.0,53108.0,56167.0,58781.0,69211.0,75376.0,79806.0,85978.0,93144.0,106469.0,118597.0,125558.0,136355.0,141100.0,150638.0,154099.0,159555.0,81957.0
1097,2326,SOLIMEIS Michel,,V1H,1098,FR,159569.0,12555.0,20569.0,28112.0,35094.0,39628.0,49879.0,52829.0,58689.0,61342.0,63897.0,71998.0,78032.0,82410.0,89243.0,95924.0,110784.0,124680.0,131042.0,138165.0,142629.0,152524.0,155502.0,159569.0,81971.0
1098,4054,PAYEN Philippe,,V1H,1099,FR,159583.0,11607.0,18166.0,24850.0,30680.0,34195.0,44617.0,47890.0,53533.0,56706.0,60345.0,68247.0,75422.0,81331.0,88678.0,96410.0,109687.0,121944.0,128607.0,136374.0,140838.0,151129.0,154177.0,159583.0,81985.0
1099,2747,BRET Jean-Marc,,V1H,1100,FR,159610.0,11299.0,18088.0,25344.0,31818.0,35523.0,44125.0,46791.0,52802.0,55415.0,58644.0,70407.0,77668.0,82262.0,89333.0,95979.0,111503.0,123813.0,129702.0,136586.0,139951.0,150347.0,153411.0,159610.0,82012.0
