,bib,name,team,category,rank,nationality,time,Delev,StGer,Conta,Balme,Bonhom,Chapieu,Seigne,Combal,MtFavre,Checrou,Courm1,Courm2,Bertone,Bonatti,Arnuva,GdColF,Fouly,Champex,Giete,Trient,Catogne,Vallo,TaVents,Flegere,Arrivee,timediff
2076,1873,SANTIAGO RODRIGUEZ Gabriel,,V1H,2077,,,7973.0,12341.0,19021.0,26573.0,32895.0,36709.0,48003.0,54320.0,59721.0,62933.0,66232.0,66451.0,,,,,,,,,,,,,,
2077,712,MARTINEZ LOPEZ Pedro Antonio,,V2H,2078,,,8079.0,12637.0,19589.0,25979.0,32391.0,36106.0,45297.0,52245.0,57701.0,60938.0,64828.0,67703.0,,,,,,,,,,,,,,
2078,1646,BEAUFFENY Frédéric,,V2H,2079,,,7623.0,11180.0,17635.0,24926.0,31304.0,35061.0,45804.0,53203.0,58471.0,62326.0,66508.0,67711.0,,,,,,,,,,,,,,
2079,1609,CHAN Kwai Chun,,V3F,2080,,,8803.0,13199.0,21024.0,27842.0,34845.0,38878.0,49106.0,55329.0,60594.0,63616.0,66963.0,67800.0,,,,,,,,,,,,,,
2080,1750,LEUNG Wai Sun,,V1H,2081,,,8856.0,13196.0,21012.0,27851.0,35344.0,39202.0,49109.0,55023.0,60639.0,63611.0,66953.0,67801.0,,,,,,,,,,,,,,
2081,2445,KINOSHITA Daisuke,,V1H,2082,,,7820.0,11894.0,19126.0,26270.0,33651.0,36986.0,46972.0,53615.0,58808.0,61848.0,65209.0,67834.0,,,,,,,,,,,,,,
2082,1935,AOKI Toshiyuki,,V1H,2083,,,8536.0,13202.0,20581.0,27247.0,34117.0,38349.0,47674.0,54392.0,59225.0,63003.0,67311.0,67842.0,,,,,,,,,,,,,,
2083,2704,GUAGLIUMI Fabio,,V1H,2084,,,7673.0,11455.0,18095.0,24924.0,31252.0,34428.0,43817.0,50405.0,55153.0,57792.0,60841.0,67850.0,,,,,,,,,,,,,,
2084,1762,GANDER Alain,,V2H,2085,,,6448.0,9445.0,15921.0,23299.0,29124.0,32883.0,43033.0,51284.0,56109.0,59502.0,64229.0,64414.0,,,,,,,,,,,,,,
2085,2679,LETHELIER Edouard,,V2H,2086,,,6465.0,9359.0,16822.0,24679.0,31199.0,34792.0,48087.0,54319.0,59942.0,64150.0,67536.0,68005.0,,,,,,,,,,,,,,
2086,1661,EHASZ James,,V3H,2087,,,8119.0,12741.0,19538.0,25999.0,32516.0,36366.0,46153.0,53614.0,59303.0,62469.0,66964.0,68040.0,,,,,,,,,,,,,,
2087,2013,FAYOS ROSELLO Rafael,,V1H,2088,,,7651.0,11674.0,18121.0,24952.0,31187.0,34658.0,44756.0,51428.0,57169.0,60396.0,63736.0,67987.0,,,,,,,,,,,,,,
2088,1923,DESINGUE Jerome,,V1H,2089,,,7420.0,10826.0,17779.0,24429.0,30274.0,33497.0,44108.0,51857.0,56431.0,59963.0,64531.0,68088.0,,,,,,,,,,,,,,
2089,1859,BLANC Thierry,,V2H,2090,,,8135.0,12603.0,20047.0,26872.0,33520.0,37764.0,48012.0,55025.0,60020.0,63624.0,67621.0,67749.0,,,,,,,,,,,,,,
2090,1653,REINDL Andreas,,V1H,2091,,,9086.0,13270.0,20628.0,27260.0,34220.0,38158.0,48389.0,56152.0,61039.0,64372.0,67818.0,68060.0,,,,,,,,,,,,,,
2091,2642,KING Aodhán,,V1H,2092,,,6725.0,9662.0,15740.0,24716.0,30644.0,33656.0,43139.0,49915.0,54525.0,57233.0,60960.0,68164.0,,,,,,,,,,,,,,
2092,1074,CHARPENTIER Laurent,,V1H,2093,,,7647.0,10971.0,17184.0,25634.0,33111.0,35661.0,47260.0,54082.0,60048.0,63339.0,66715.0,67999.0,,,,,,,,,,,,,,
2093,400,PROULX Sebastien,,SEH,2094,,,7918.0,11678.0,18291.0,25478.0,31442.0,34635.0,44879.0,52306.0,57548.0,62134.0,66772.0,68219.0,,,,,,,,,,,,,,
2094,1956,SIT Stan,,V3H,2095,,,8335.0,12470.0,19508.0,26248.0,32642.0,35859.0,45624.0,52659.0,57582.0,60488.0,63504.0,68120.0,,,,,,,,,,,,,,
2095,2717,FUKAURA Shigeko,,V1F,2096,,,8127.0,12138.0,19005.0,26505.0,33542.0,37263.0,48029.0,54555.0,60067.0,63635.0,66849.0,68280.0,,,,,,,,,,,,,,
2096,2668,WONG Fai Kin,,V1H,2097,,,8774.0,12850.0,19805.0,26478.0,33236.0,37186.0,47290.0,53747.0,58763.0,61563.0,64508.0,64907.0,,,,,,,,,,,,,,
2097,621,HIRATA Keisuke,,V2H,2098,,,8034.0,12034.0,19364.0,26153.0,33188.0,36878.0,47276.0,54034.0,59927.0,64286.0,68119.0,68287.0,,,,,,,,,,,,,,
2098,323,CRISTOL Philippe,,V3H,2099,,,7755.0,11414.0,18430.0,25792.0,32551.0,36519.0,47125.0,53763.0,59308.0,62405.0,66664.0,68306.0,,,,,,,,,,,,,,
2099,1816,SHINKAI Masataka,,V1H,2100,,,8236.0,12328.0,19245.0,27301.0,34268.0,37726.0,47860.0,54113.0,59814.0,63575.0,66841.0,68309.0,,,,,,,,,,,,,,
2100,1495,HEYNE Simon,,V2H,2101,,,7481.0,11027.0,18476.0,27030.0,33659.0,38278.0,48244.0,55167.0,60598.0,63844.0,67911.0,68317.0,,,,,,,,,,,,,,
2101,1070,BELGUERMI Farid,,V2H,2102,,,8205.0,12189.0,19376.0,26545.0,33595.0,37408.0,49231.0,55555.0,60447.0,63895.0,67211.0,68324.0,,,,,,,,,,,,,,
2102,2627,FERREIRA Adilio,,V2H,2103,,,8404.0,12445.0,19468.0,26349.0,33001.0,36688.0,46721.0,54041.0,59614.0,63110.0,67526.0,68326.0,,,,,,,,,,,,,,
2103,1114,BOURGAULT Nicolas,,V1H,2104,,,8075.0,12080.0,19233.0,27435.0,34011.0,37612.0,48609.0,54679.0,59940.0,63621.0,67793.0,68382.0,,,,,,,,,,,,,,
2104,2667,PINO Fabian Eduardo,,V1H,2105,,,8134.0,12029.0,19737.0,26917.0,33280.0,36581.0,47471.0,53992.0,60374.0,63542.0,67057.0,68411.0,,,,,,,,,,,,,,
2105,2730,MAFFRE Laurent,,V1H,2106,,,7577.0,11109.0,17528.0,24933.0,31652.0,35333.0,46191.0,53649.0,58718.0,62047.0,65740.0,68418.0,,,,,,,,,,,,,,
2106,2670,JALIL Ariela Natalia,,V1F,2107,,,8134.0,12271.0,19737.0,26910.0,33273.0,36580.0,47414.0,54001.0,60366.0,63537.0,67048.0,68468.0,,,,,,,,,,,,,,
2107,581,DE LA GRANJA VILLOSLADA Gonzalo,,SEH,2108,,,7299.0,10670.0,17838.0,25568.0,32014.0,35481.0,46727.0,53618.0,58525.0,61559.0,65286.0,68482.0,,,,,,,,,,,,,,
2108,543,ROIG TEJEDOR Fernando,,V1H,2109,,,8007.0,11836.0,18886.0,25737.0,32277.0,35532.0,48886.0,54595.0,61530.0,65193.0,68371.0,68500.0,,,,,,,,,,,,,,
2109,414,ARSAC Martin,,SEH,2110,,,7792.0,11849.0,18976.0,26876.0,34619.0,38881.0,49139.0,55615.0,60536.0,64171.0,67806.0,68530.0,,,,,,,,,,,,,,
2110,1899,MARTIN ARELLANO Jose Angel,,V2H,2111,,,8941.0,13989.0,21081.0,28157.0,34886.0,38658.0,47706.0,54632.0,59947.0,63626.0,67365.0,68345.0,,,,,,,,,,,,,,
2111,2442,DERI Stefano,,V1H,2112,,,8011.0,11838.0,18695.0,24994.0,31222.0,34199.0,44093.0,51886.0,59540.0,62551.0,65973.0,68614.0,,,,,,,,,,,,,,
2112,761,ALONSO FRANCO Ruben,,SEH,2113,,,7908.0,11816.0,18714.0,25414.0,31661.0,35297.0,46139.0,53641.0,58570.0,62455.0,68526.0,68644.0,,,,,,,,,,,,,,
2113,2721,NAKATA Katsuhisa,,V2H,2114,,,8478.0,13184.0,20542.0,27378.0,34373.0,39123.0,48702.0,55439.0,60414.0,64631.0,68213.0,68312.0,,,,,,,,,,,,,,
2114,2480,BLANCHARD Gilles,,V1H,2115,,,8276.0,12507.0,19778.0,25538.0,31852.0,35537.0,46579.0,53617.0,58805.0,62186.0,66184.0,68669.0,,,,,,,,,,,,,,
2115,1669,KATAOKA Masahiko,,V1H,2116,,,8401.0,12959.0,20134.0,28135.0,35376.0,39258.0,49297.0,55352.0,61153.0,65042.0,68431.0,68703.0,,,,,,,,,,,,,,
2116,2319,DOURNEAU Anthony,,V1H,2117,,,8276.0,12309.0,19517.0,26371.0,32744.0,36467.0,46141.0,52819.0,57772.0,61390.0,66841.0,68716.0,,,,,,,,,,,,,,
2117,2416,COLEMAN Charlotte,,V1F,2118,,,7859.0,11791.0,18432.0,25439.0,31736.0,35401.0,45002.0,52276.0,56975.0,60829.0,65793.0,68743.0,,,,,,,,,,,,,,
2118,1430,ZAPATA PAZOS Manuel,,V2H,2119,,,8544.0,12891.0,20239.0,27294.0,34161.0,38038.0,48297.0,55395.0,60047.0,63485.0,67056.0,67258.0,,,,,,,,,,,,,,
2119,1949,LEUNG Wai Yin Brian,,V1H,2120,,,8530.0,12487.0,20445.0,28111.0,34950.0,38774.0,48034.0,54066.0,59433.0,62761.0,66581.0,67746.0,,,,,,,,,,,,,,
2120,2630,PLEUTIN Bertrand,,V1H,2121,,,8237.0,12094.0,19131.0,26606.0,33648.0,37233.0,48514.0,54980.0,60223.0,63144.0,66207.0,68901.0,,,,,,,,,,,,,,
2121,950,GUILLOT David,,SEH,2122,,,7609.0,11119.0,18361.0,25441.0,32109.0,35336.0,47030.0,53842.0,60024.0,62544.0,65231.0,67817.0,,,,,,,,,,,,,,
2122,2208,TAKAMIZAWA Itaru,,V2H,2123,,,8071.0,12210.0,19869.0,27421.0,34550.0,38321.0,48898.0,55679.0,61096.0,64707.0,,69025.0,,,,,,,,,,,,,,
2123,917,TOPLAK Fred,,V2H,2124,,,8050.0,12285.0,20674.0,28034.0,36103.0,39918.0,50901.0,55991.0,62079.0,65568.0,68631.0,68750.0,,,,,,,,,,,,,,
2124,850,OKA Yoshiaki,,V2H,2125,,,7750.0,12010.0,18992.0,26851.0,34625.0,38451.0,48873.0,55968.0,62312.0,65594.0,,69035.0,,,,,,,,,,,,,,
2125,2742,PINI Michele,,SEH,2126,,,7049.0,10083.0,16912.0,25786.0,32369.0,35284.0,46806.0,53964.0,60909.0,64796.0,69001.0,69077.0,,,,,,,,,,,,,,
2126,1218,DECROIX Olivier,,V1H,2127,,,7825.0,11666.0,18898.0,25484.0,31916.0,36235.0,47044.0,54432.0,60210.0,64125.0,68961.0,69088.0,,,,,,,,,,,,,,
2127,1185,PAULSSON Mikael,,V2H,2128,,,7720.0,11581.0,18509.0,25124.0,31568.0,35219.0,46443.0,54518.0,60182.0,63619.0,68894.0,69136.0,,,,,,,,,,,,,,
2128,1500,PELLIER-CUIT Yann,,SEH,2129,,,7173.0,10626.0,18009.0,26721.0,33168.0,36113.0,47739.0,54807.0,59699.0,62734.0,66647.0,68483.0,,,,,,,,,,,,,,
2129,2204,MCCONACHIE James,,SEH,2130,,,8089.0,12175.0,19587.0,26168.0,32717.0,36437.0,46592.0,53879.0,59109.0,62343.0,65223.0,69146.0,,,,,,,,,,,,,,
2130,1192,LIF Anneli,,V1F,2131,,,7720.0,11607.0,18520.0,25126.0,31604.0,35225.0,46446.0,54565.0,60187.0,63726.0,69006.0,69192.0,,,,,,,,,,,,,,
2131,2359,OLIVER Laurent,,V1H,2132,,,5615.0,8056.0,12965.0,17813.0,22317.0,24675.0,33762.0,40119.0,52782.0,58091.0,68545.0,69241.0,,,,,,,,,,,,,,
2132,102,BUFFARD Sébastien,,SEH,2133,,,5229.0,7439.0,11514.0,15552.0,20237.0,22431.0,28627.0,33220.0,,,39132.0,,,,,,,,,,,,,,,
2133,92,PASQUIO David,,V1H,2134,,,4784.0,6943.0,10677.0,14664.0,18603.0,20462.0,26681.0,35366.0,,,39272.0,,,,,,,,,,,,,,,
2134,59,GERONAZZO Ivan,,V1H,2135,,,4885.0,7085.0,11121.0,15352.0,19408.0,21458.0,27521.0,31752.0,35160.0,37868.0,41230.0,,,,,,,,,,,,,,,
2135,1896,IRUBETAGOYENA René,,V2H,2136,,,5933.0,8454.0,13635.0,18788.0,23796.0,26020.0,33774.0,39631.0,,,42743.0,,,,,,,,,,,,,,,
2136,80,DESPLANCHES Frédéric,,V1H,2137,,,4695.0,6760.0,10541.0,14672.0,20888.0,23298.0,29582.0,34674.0,38521.0,41092.0,43987.0,,,,,,,,,,,,,,,
2137,2069,LYON Francois,,V2H,2138,,,6862.0,10205.0,16010.0,21996.0,27677.0,30799.0,39391.0,45945.0,50039.0,53020.0,56440.0,,,,,,,,,,,,,,,
2138,1328,WERNECK Fred,,SEH,2139,,,7185.0,10434.0,16800.0,23347.0,28969.0,31848.0,40570.0,47014.0,51857.0,54247.0,56931.0,,,,,,,,,,,,,,,
2139,578,DANIELSSON Henrik,,V1H,2140,,,7281.0,10411.0,16244.0,22450.0,28170.0,30777.0,40733.0,46788.0,51999.0,54639.0,58762.0,,,,,,,,,,,,,,,
2140,2175,RIDEL Marc,,V1H,2141,,,7377.0,11005.0,18100.0,25746.0,32922.0,36896.0,49598.0,54324.0,,,59546.0,,,,,,,,,,,,,,,
2141,1480,PETERS Stephan,,SEH,2142,,,6150.0,9083.0,15040.0,21629.0,27144.0,30309.0,40018.0,46737.0,52866.0,55749.0,60006.0,,,,,,,,,,,,,,,
2142,2062,HEIKOOP Maurits,,V1H,2143,,,6290.0,9121.0,14367.0,20068.0,25781.0,28823.0,37476.0,46861.0,53435.0,57775.0,61094.0,,,,,,,,,,,,,,,
2143,1467,RAMPON pascal,,V2H,2144,,,7829.0,12018.0,18656.0,25027.0,31314.0,34456.0,44241.0,50792.0,55440.0,58057.0,61583.0,,,,,,,,,,,,,,,
2144,1540,ONO Hirofumi,,V1H,2145,,,6782.0,9919.0,,,30628.0,,42889.0,49637.0,54692.0,58148.0,61788.0,,,,,,,,,,,,,,,
2145,1158,HUMBLE Jeffrey,,V1H,2146,,,7631.0,11848.0,18990.0,26413.0,35177.0,39089.0,50192.0,59476.0,,,62601.0,,,,,,,,,,,,,,,
2146,2125,HUOT Catherine,,V1F,2147,,,8274.0,12480.0,18991.0,25273.0,31795.0,35305.0,44836.0,51640.0,56659.0,59761.0,63639.0,,,,,,,,,,,,,,,
2147,1879,PERELLO GELABERT Rafel,,V1H,2148,,,7636.0,11349.0,18260.0,25168.0,31440.0,34795.0,45598.0,52772.0,57646.0,60402.0,63655.0,,,,,,,,,,,,,,,
2148,1961,FRELAU GUY,,V2H,2149,,,7383.0,11519.0,18405.0,25925.0,32342.0,35749.0,46227.0,52640.0,58052.0,60799.0,63995.0,,,,,,,,,,,,,,,
2149,1605,MENARGUES SERRANO Manuel Alejandro,,SEH,2150,,,8250.0,11897.0,19005.0,26850.0,33825.0,36405.0,48673.0,59488.0,,,63972.0,,,,,,,,,,,,,,,
2150,1101,ARENSMAN Matthew,,SEH,2151,,,7599.0,11477.0,17472.0,23468.0,29119.0,31888.0,41034.0,47485.0,53080.0,57348.0,60211.0,,,,,,,,,,,,,,,
2151,487,DUCLOS Yann,,SEH,2152,,,7417.0,10925.0,17519.0,25349.0,31746.0,34729.0,45082.0,52202.0,58047.0,60977.0,64453.0,,,,,,,,,,,,,,,
2152,1789,ARATTI Cesare,,V2H,2153,,,8566.0,13346.0,21144.0,28262.0,35894.0,40315.0,51547.0,60528.0,,,64540.0,,,,,,,,,,,,,,,
2153,502,DUMAS Eric,,V2H,2154,,,8923.0,12842.0,19978.0,27278.0,34206.0,37285.0,47432.0,53717.0,59536.0,62554.0,65279.0,,,,,,,,,,,,,,,
2154,1776,HIRSCHBRAND Claudio,,V1H,2155,,,8101.0,12082.0,19695.0,26509.0,33108.0,36630.0,46938.0,53669.0,58697.0,61847.0,65590.0,,,,,,,,,,,,,,,
2155,1466,LUX Arno,,V1H,2156,,,7792.0,11477.0,18813.0,26184.0,32483.0,35852.0,46865.0,53452.0,59268.0,62127.0,65828.0,,,,,,,,,,,,,,,
2156,2640,HUS Emmanuel,,V1H,2157,,,7515.0,11054.0,18366.0,26451.0,33166.0,36252.0,46663.0,53705.0,58646.0,61867.0,66031.0,,,,,,,,,,,,,,,
2157,780,SANZ VACA Gerardo,,SEH,2158,,,8031.0,12229.0,19315.0,26631.0,33254.0,36508.0,47099.0,54363.0,59113.0,62386.0,66177.0,,,,,,,,,,,,,,,
2158,2521,PICHON Claude,,V3H,2159,,,8154.0,12072.0,19047.0,26682.0,33500.0,37175.0,47352.0,53667.0,59544.0,62737.0,66256.0,,,,,,,,,,,,,,,
2159,2751,ROMERO DEL PUEYO Pedro,,SEH,2160,,,8129.0,12316.0,19427.0,26682.0,33263.0,37377.0,47730.0,54192.0,58665.0,62093.0,66283.0,,,,,,,,,,,,,,,
2160,355,BADER Francois,,SEH,2161,,,7584.0,10936.0,17167.0,24617.0,32174.0,34829.0,47843.0,54130.0,60385.0,64018.0,66715.0,,,,,,,,,,,,,,,
2161,1203,IVARS ESPI Miquel Angel,,V1H,2162,,,7717.0,11510.0,19224.0,26202.0,32445.0,35848.0,45366.0,51915.0,57839.0,62795.0,67103.0,,,,,,,,,,,,,,,
2162,1478,MENTZER Patrick,,V1H,2163,,,7134.0,10730.0,17390.0,26359.0,32850.0,36175.0,47696.0,55132.0,60808.0,64063.0,67117.0,,,,,,,,,,,,,,,
2163,1835,SCHIEFELE Max,,V2H,2164,,,7832.0,12064.0,19643.0,27614.0,34515.0,38290.0,48656.0,55397.0,60969.0,64152.0,67401.0,,,,,,,,,,,,,,,
2164,2544,HERAUVILLE Jacky,,V2H,2165,,,7718.0,12106.0,19663.0,27256.0,34581.0,38741.0,50813.0,60999.0,,,67728.0,,,,,,,,,,,,,,,
2165,1984,PRIOLO Peter,,V1H,2166,,,6949.0,10618.0,17882.0,25365.0,31350.0,35681.0,48090.0,55163.0,60074.0,63126.0,67751.0,,,,,,,,,,,,,,,
2166,2715,LEE Dohee,,V3H,2167,,,7322.0,11613.0,18133.0,26449.0,33414.0,38225.0,48062.0,55268.0,61113.0,63917.0,67886.0,,,,,,,,,,,,,,,
2167,2432,DORE Alain,,V3H,2168,,,7700.0,11678.0,18363.0,25439.0,32144.0,36149.0,47707.0,55129.0,61088.0,64328.0,67889.0,,,,,,,,,,,,,,,
2168,1999,KAR FAI  Kwok,,V1H,2169,,,7771.0,11652.0,18866.0,25428.0,31723.0,35208.0,45630.0,52383.0,56967.0,60292.0,63598.0,,,,,,,,,,,,,,,
2169,615,DELCROIX Tomy,,SEH,2170,,,7160.0,10302.0,17708.0,27353.0,34274.0,38163.0,47374.0,54314.0,59278.0,63403.0,68115.0,,,,,,,,,,,,,,,
2170,2324,BALTENWECK Michel,,V2H,2171,,,7564.0,11315.0,18983.0,27132.0,34539.0,38228.0,51402.0,61566.0,,,67765.0,,,,,,,,,,,,,,,
2171,901,MAEDA Keiji,,V1H,2172,,,7686.0,11479.0,17432.0,23493.0,29652.0,33485.0,45491.0,56430.0,,,68666.0,,,,,,,,,,,,,,,
2172,2495,BAFCOP Nicolas,,V1H,2173,,,6924.0,10313.0,17256.0,24082.0,30009.0,33542.0,44868.0,53389.0,60669.0,64127.0,68953.0,,,,,,,,,,,,,,,
2173,2605,JOHNSON Tamara,,V2F,2174,,,8162.0,12428.0,19691.0,26371.0,32838.0,36485.0,46522.0,54975.0,60070.0,63729.0,68963.0,,,,,,,,,,,,,,,
2174,2114,LALANNE Jean-Louis,,V4H,2175,,,8033.0,12180.0,19327.0,25803.0,32526.0,36075.0,46934.0,54430.0,59611.0,63385.0,66912.0,,,,,,,,,,,,,,,
2175,1596,BANON Frederic,,V1H,2176,,,8221.0,12190.0,18981.0,25713.0,32318.0,36180.0,46060.0,52847.0,58017.0,61468.0,68350.0,,,,,,,,,,,,,,,
2176,1761,PICHARD Eric,,V2H,2177,,,8407.0,12578.0,19737.0,26557.0,33302.0,36865.0,48035.0,54471.0,59366.0,63559.0,67524.0,,,,,,,,,,,,,,,
2177,1330,GALBIATI  Enzo,,V2H,2178,,,8326.0,12345.0,19582.0,27553.0,34316.0,38288.0,48595.0,54142.0,59462.0,62676.0,66281.0,,,,,,,,,,,,,,,
2178,1068,LAPORTE Christophe,,SEH,2179,,,8055.0,12137.0,20109.0,26806.0,33859.0,37423.0,47622.0,54253.0,60972.0,64194.0,67884.0,,,,,,,,,,,,,,,
2179,846,DOUHERET Gérard,,V2H,2180,,,7629.0,11666.0,20083.0,27676.0,34535.0,38293.0,48833.0,55503.0,60574.0,64949.0,70055.0,,,,,,,,,,,,,,,
2180,802,MURRAY Daniel,,SEH,2181,,,7576.0,11672.0,18873.0,25940.0,32791.0,36322.0,47913.0,54425.0,60330.0,64695.0,68212.0,,,,,,,,,,,,,,,
2181,1943,IWASAKI Satoko,,SEF,2182,,,8873.0,13089.0,20546.0,27737.0,35083.0,38717.0,49132.0,55579.0,61470.0,64964.0,71343.0,,,,,,,,,,,,,,,
2182,2673,DATE Kyoko,,SEF,2183,,,8715.0,13094.0,21342.0,28122.0,37466.0,40517.0,51226.0,61575.0,,,71972.0,,,,,,,,,,,,,,,
2183,1016,VALENTIN WOLF ARIAS Simone,,SEF,2184,,,8596.0,12776.0,20413.0,27410.0,34547.0,38042.0,48511.0,55036.0,61722.0,64864.0,70997.0,,,,,,,,,,,,,,,
2184,1462,CALLEC Patrick,,V1H,2185,,,7230.0,10854.0,18631.0,26660.0,35157.0,38768.0,49334.0,55389.0,61351.0,64764.0,68893.0,,,,,,,,,,,,,,,
2185,1627,BONKE Karsten Raahauge,,SEH,2186,,,8331.0,12890.0,20054.0,27206.0,34207.0,39078.0,49494.0,55554.0,61731.0,66061.0,72791.0,,,,,,,,,,,,,,,
2186,1193,PURVIS Loyd,,V1H,2187,,,6799.0,9912.0,16060.0,22793.0,28702.0,31778.0,44103.0,52110.0,58230.0,60852.0,64600.0,,,,,,,,,,,,,,,
2187,2719,FUNG Able,,SEF,2188,,,8991.0,13107.0,20653.0,27307.0,34226.0,37645.0,47719.0,54790.0,61798.0,64809.0,74072.0,,,,,,,,,,,,,,,
2188,485,AZHAGARASAN Ashok,,SEH,2189,,,7779.0,12125.0,18860.0,26125.0,32504.0,35980.0,45903.0,53408.0,58803.0,63177.0,,,,,,,,,,,,,,,,
2189,2158,ETCHELLS David,,V1H,2190,,,8086.0,12211.0,20182.0,27143.0,34569.0,38711.0,49580.0,55787.0,61628.0,65283.0,,,,,,,,,,,,,,,,
2190,347,DUPONT Ludovic,,V1H,2191,,,6997.0,10628.0,17348.0,25530.0,32491.0,35840.0,46729.0,53833.0,61043.0,65511.0,,,,,,,,,,,,,,,,
2191,463,ROSSIGNEUX Xavier,,SEH,2192,,,7637.0,11284.0,17755.0,24513.0,30922.0,34425.0,46008.0,54648.0,60207.0,65695.0,,,,,,,,,,,,,,,,
2192,1137,BOISTEAUX Loic,,V1H,2193,,,6337.0,9925.0,16031.0,,33021.0,,49644.0,55926.0,62756.0,66077.0,,,,,,,,,,,,,,,,
2193,2520,IZZO Andrea,,V2H,2194,,,8081.0,12069.0,19974.0,27160.0,33816.0,38257.0,48807.0,55067.0,60065.0,66412.0,,,,,,,,,,,,,,,,
2194,1563,PINTUR Jean-Christophe,,V1H,2195,,,8527.0,12754.0,20230.0,27090.0,34537.0,38453.0,48384.0,55630.0,62128.0,66649.0,,,,,,,,,,,,,,,,
2195,65,GRAGLIA Michele,,SEH,2196,,,5079.0,7258.0,11494.0,15793.0,20385.0,22400.0,29263.0,33591.0,,,,,,,,,,,,,,,,,,
2196,83,VERSTEEG Michael,,SEH,2197,,,5512.0,7819.0,12537.0,17096.0,21796.0,24037.0,31404.0,37172.0,,,,,,,,,,,,,,,,,,
2197,407,LEFIEF Jean-Philippe,,V1H,2198,,,6124.0,8897.0,15041.0,19931.0,24673.0,27087.0,34756.0,42256.0,,,,,,,,,,,,,,,,,,
2198,680,ASSADI Herve,,V2H,2199,,,5476.0,7805.0,12610.0,18376.0,23599.0,25826.0,34703.0,42252.0,,,,,,,,,,,,,,,,,,
2199,1018,CONTI Tommaso,,V1H,2200,,,5891.0,8415.0,13844.0,19269.0,24857.0,27555.0,37387.0,43099.0,,,,,,,,,,,,,,,,,,
2200,426,SKIBO-BIRNEY Robin,,SEH,2201,,,5819.0,8347.0,13492.0,19547.0,24881.0,27261.0,34803.0,40842.0,,,,,,,,,,,,,,,,,,
2201,173,JEU Sébastien,,V1H,2202,,,5459.0,7772.0,12230.0,16906.0,21672.0,24593.0,35138.0,41744.0,,,,,,,,,,,,,,,,,,
2202,2534,LLAO Marçal Juan,,SEH,2203,,,6650.0,9664.0,15540.0,21246.0,26590.0,29267.0,37655.0,44165.0,,,,,,,,,,,,,,,,,,
2203,459,ORDIERES TORRE Javier,,SEH,2204,,,5900.0,8702.0,13941.0,20005.0,25254.0,28022.0,36511.0,45726.0,,,,,,,,,,,,,,,,,,
2204,1441,SADLIER Ivan,,V1H,2205,,,7224.0,10395.0,15972.0,22011.0,27683.0,30550.0,40607.0,45748.0,,,,,,,,,,,,,,,,,,
2205,729,MORESCHINI Andrea,,V1H,2206,,,7013.0,10041.0,16031.0,21973.0,27594.0,30593.0,39935.0,46697.0,,,,,,,,,,,,,,,,,,
2206,1915,MUFFAT MERIDOL David,,V1H,2207,,,7098.0,10065.0,16025.0,22758.0,28546.0,31568.0,40845.0,47183.0,,,,,,,,,,,,,,,,,,
2207,1774,DEVANT Mathieu,,SEH,2208,,,6585.0,9654.0,15231.0,22046.0,27474.0,30268.0,38791.0,45864.0,,,,,,,,,,,,,,,,,,
2208,571,THOMAS Christophe,,SEH,2209,,,5967.0,8678.0,13918.0,19922.0,24788.0,27354.0,36342.0,46218.0,,,,,,,,,,,,,,,,,,
2209,310,SEKULA Jaroslaw,,SEH,2210,,,7172.0,10456.0,16130.0,21951.0,27469.0,30235.0,38832.0,49325.0,,,,,,,,,,,,,,,,,,
2210,965,DERLATKA Pawel,,SEH,2211,,,6614.0,9485.0,15089.0,21125.0,26577.0,30037.0,39680.0,49331.0,,,,,,,,,,,,,,,,,,
2211,1031,FLATT Bjorn,,V1H,2212,,,6880.0,10080.0,15856.0,22806.0,28490.0,31379.0,39471.0,46261.0,,,,,,,,,,,,,,,,,,
2212,1331,TESSON Pierre,,SEH,2213,,,7466.0,11021.0,17462.0,23787.0,30288.0,34546.0,45837.0,51730.0,,,,,,,,,,,,,,,,,,
2213,894,JOLLIN Thibaud,,V1H,2214,,,6165.0,9075.0,14317.0,21184.0,27103.0,30322.0,40721.0,48629.0,,,,,,,,,,,,,,,,,,
2214,2171,BAYLISS Emma,,SEF,2215,,,6464.0,9648.0,15024.0,21301.0,27772.0,32684.0,42669.0,51184.0,,,,,,,,,,,,,,,,,,
2215,2034,FAVRE Jean Jacques,,V2H,2216,,,8007.0,11262.0,18163.0,24899.0,30981.0,33672.0,43943.0,51743.0,,,,,,,,,,,,,,,,,,
2216,2539,GOODFELLOW Luke,,V1H,2217,,,6659.0,9526.0,14992.0,20318.0,26085.0,28835.0,39794.0,50691.0,,,,,,,,,,,,,,,,,,
2217,748,DEMUMIEUX Christelle,,SEF,2218,,,7108.0,10471.0,16965.0,23562.0,29629.0,33085.0,44246.0,51557.0,,,,,,,,,,,,,,,,,,
2218,2259,HONDA Hidetoshi,,V2H,2219,,,8546.0,12628.0,19987.0,27886.0,36074.0,39588.0,51308.0,53013.0,,,,,,,,,,,,,,,,,,
2219,1257,SHIBATA Keisuke,,SEH,2220,,,7426.0,10927.0,18554.0,25333.0,31751.0,35084.0,49168.0,53029.0,,,,,,,,,,,,,,,,,,
