,bib,name,team,category,rank,nationality,time,Col de Voza,Les Contamines,La Balme,Refuge Croix du Bonhomme,Les Chapieux CCAS,Col de la Seigne,Refuge Elisabetta,Arête Mont-Favre,Col Chécrouit - Maison Vieille,Courmayeur - Dolonne,Refuge Bertone,Refuge Bonatti,Arnuva,Grand Col Ferret,La Peulaz,La Fouly,Praz de Fort,Champex Lac,Bovine,Trient,Les Tseppes,Vallorcine,Argentière,Chamonix - Arrivée,timediff
349,1411,BARRIER Marc,GOSS INTERNATIONAL,V1H,350,FR,131323.0,7156.0,13308.0,18949.0,,28598.0,37213.0,39789.0,44226.0,46717.0,49213.0,56511.0,62265.0,66253.0,72085.0,74024.0,77918.0,,87785.0,97775.0,105702.0,110781.0,118039.0,124373.0,131323.0,55357.0
350,510,JONVAL Frederic,,SEH,351,FR,131614.0,6056.0,11241.0,16336.0,22070.0,25246.0,33802.0,36197.0,40335.0,42880.0,45217.0,53885.0,58713.0,62573.0,67691.0,70412.0,74340.0,80740.0,85948.0,100606.0,107697.0,112612.0,120169.0,125995.0,131614.0,55648.0
351,316,CODET Gilbert,UFO LES MARCHES EVASION,V2H,352,FR,131631.0,6835.0,13262.0,19613.0,,30049.0,39145.0,,46946.0,49351.0,51889.0,59981.0,65656.0,69551.0,75330.0,77284.0,81179.0,86429.0,91173.0,103491.0,109472.0,114408.0,121168.0,125857.0,131631.0,55665.0
352,3003,RIGAUX Willy,,V1H,352,Be,131631.0,7039.0,13158.0,18290.0,,27446.0,35667.0,38420.0,43204.0,45637.0,49004.0,56901.0,62148.0,66577.0,71462.0,73944.0,77640.0,83144.0,88177.0,99597.0,106329.0,110949.0,119073.0,124761.0,131631.0,55665.0
353,137,MATTHYS Ignace,DWARS DOOR BRAKEL,V1H,354,BE,131809.0,6375.0,12051.0,17015.0,22788.0,25848.0,34416.0,37014.0,41440.0,44049.0,47105.0,53507.0,58600.0,62999.0,68940.0,73587.0,77644.0,83145.0,88175.0,99612.0,106326.0,110958.0,119084.0,124753.0,131809.0,55843.0
354,2092,MAKIN David,ACHILLE RATTI,V1H,355,GB,132151.0,6414.0,12611.0,18168.0,,27441.0,36766.0,39270.0,44269.0,47052.0,50047.0,58321.0,63311.0,66901.0,72506.0,74505.0,77989.0,84865.0,89642.0,102683.0,108172.0,112890.0,118887.0,125490.0,132151.0,56185.0
355,3170,GUILGAULT Vincent,,V1H,356,FR,132189.0,5525.0,10307.0,14716.0,19960.0,22903.0,30442.0,32803.0,37087.0,40131.0,42936.0,51140.0,56731.0,61516.0,67967.0,70317.0,73561.0,79149.0,85353.0,97785.0,105714.0,110794.0,118069.0,124379.0,132189.0,56223.0
356,1051,RIBEIRO SANTOS Decio Jr,,SEH,357,BR,132204.0,6158.0,11878.0,17687.0,,26910.0,35521.0,38011.0,42526.0,44897.0,47299.0,55605.0,60537.0,64221.0,70498.0,72827.0,76110.0,81549.0,86097.0,100045.0,106712.0,111570.0,118770.0,124956.0,132204.0,56238.0
357,1687,ARRUDA Andre,BRESIL,V1H,357,BR,132204.0,6156.0,11870.0,17681.0,,26881.0,35527.0,38009.0,42532.0,45157.0,47442.0,55610.0,60562.0,64253.0,70546.0,72841.0,76105.0,81546.0,86101.0,100039.0,106709.0,111579.0,118776.0,124959.0,132204.0,56238.0
358,2089,HODGSON Philip,TODMORDEN HARRIERS,V2H,359,GB,132220.0,6413.0,12613.0,18169.0,,27440.0,36670.0,39267.0,44265.0,47049.0,50049.0,58324.0,63313.0,66899.0,72500.0,74507.0,77985.0,84867.0,89640.0,102690.0,108174.0,112916.0,118882.0,125486.0,132220.0,56254.0
359,2497,HARTMANN Magnus,,SEH,360,DK,132235.0,5677.0,11048.0,15844.0,21384.0,24313.0,31968.0,34396.0,39078.0,41583.0,44177.0,51623.0,56937.0,61423.0,66666.0,70309.0,73920.0,79140.0,83774.0,95029.0,103506.0,108230.0,116741.0,122769.0,132235.0,56269.0
360,2193,NIELSEN Ole,,SEH,361,DK,132236.0,5978.0,11046.0,15649.0,21566.0,24591.0,32084.0,34429.0,38676.0,41476.0,44179.0,51621.0,56928.0,61422.0,66784.0,70305.0,73925.0,79155.0,83770.0,95026.0,103504.0,108216.0,117240.0,122821.0,132236.0,56270.0
361,359,GOREAU Jean,ENTENTE SEVRE,V3H,362,FR,132288.0,6376.0,12589.0,18114.0,,27255.0,35410.0,37729.0,42280.0,44773.0,47311.0,54021.0,59641.0,63582.0,69418.0,71481.0,75310.0,80201.0,85598.0,96521.0,103993.0,109584.0,117299.0,124222.0,132288.0,56322.0
362,1186,BUAN yves,,V1H,363,Fr,132290.0,6537.0,12629.0,17952.0,,26927.0,35348.0,37710.0,42188.0,44769.0,47327.0,55523.0,60359.0,63864.0,70156.0,72171.0,75620.0,80214.0,84858.0,96573.0,103974.0,109579.0,117295.0,124216.0,132290.0,56324.0
363,2191,PASGAARD Thomas,,SEH,364,DK,132304.0,5979.0,11045.0,15920.0,22335.0,25945.0,34094.0,36013.0,40285.0,42501.0,44748.0,52005.0,56979.0,61414.0,67785.0,70314.0,73945.0,79132.0,83873.0,,100624.0,108262.0,116563.0,122766.0,132304.0,56338.0
364,660,DRESCHER Anke,SSC HANAU-RODENBACH,SEF,365,DE,132400.0,6244.0,12520.0,17432.0,,28331.0,36034.0,39139.0,,45955.0,48668.0,55587.0,60749.0,64450.0,69439.0,71833.0,75272.0,80484.0,85371.0,102374.0,109292.0,113536.0,121210.0,126213.0,132400.0,56434.0
365,53,WEISS Georg,LG ROSBACH,V1H,366,DE,132412.0,,,17429.0,,28354.0,36008.0,39110.0,49986.0,45975.0,48678.0,55599.0,60756.0,64392.0,69409.0,71828.0,75291.0,80475.0,85388.0,102312.0,109304.0,113544.0,121220.0,126224.0,132412.0,56446.0
366,2130,ROY Albert,CGFM MULHOUSE ET UFO (BEBERT),V1H,367,FR,132449.0,7109.0,13078.0,18882.0,,29743.0,39149.0,,46769.0,49353.0,51891.0,59983.0,65658.0,69558.0,75332.0,77291.0,81181.0,86431.0,91177.0,103495.0,109474.0,114413.0,121190.0,126192.0,132449.0,56483.0
367,1717,SILIPO Mario,RUNNERS CHIETI,V1H,368,IT,132521.0,6792.0,13270.0,18366.0,,28189.0,37135.0,39784.0,43979.0,46602.0,49742.0,58334.0,63833.0,67855.0,73137.0,75553.0,79452.0,85417.0,90157.0,101299.0,108396.0,113013.0,119671.0,125182.0,132521.0,56555.0
368,1421,MAFFUCCI Aldo,,V2H,369,IT,132594.0,7321.0,14968.0,21522.0,,32870.0,42507.0,46121.0,50826.0,53187.0,55327.0,62280.0,67484.0,71184.0,76205.0,78182.0,81154.0,86557.0,90868.0,102686.0,108561.0,112944.0,119629.0,125179.0,132594.0,56628.0
369,2180,RACHAFKA franck,St Herblain triathlon,V1H,370,Fr,132822.0,5681.0,10552.0,15538.0,21147.0,23796.0,32055.0,33904.0,37888.0,40318.0,42730.0,52420.0,58779.0,64680.0,73133.0,75993.0,80842.0,88706.0,93435.0,105911.0,111953.0,115848.0,122195.0,128272.0,132822.0,56856.0
370,603,LANGLOIS Pascal,,V1H,371,FR,132863.0,7269.0,13633.0,19319.0,,28148.0,36656.0,39113.0,43613.0,46018.0,48432.0,58548.0,64301.0,68335.0,74334.0,76779.0,80627.0,86528.0,91952.0,104240.0,110566.0,114757.0,121409.0,126823.0,132863.0,56897.0
371,337,GUYON LE BOUFFY Tristan,TRAILERS DU MONT BLANC,V2H,372,FR,132920.0,6396.0,12420.0,17628.0,23163.0,26232.0,34032.0,36488.0,41106.0,43576.0,46170.0,53498.0,59107.0,63090.0,69344.0,72222.0,76103.0,81421.0,86953.0,100533.0,106861.0,113280.0,119624.0,126829.0,132920.0,56954.0
372,605,CHAPSAL François,CREDIT AGRICOLE DES SAVOIE,V2H,373,Fr,133055.0,6848.0,13264.0,19250.0,,27745.0,37411.0,40017.0,44586.0,47203.0,49728.0,59960.0,65642.0,69638.0,75638.0,77823.0,81915.0,88138.0,93383.0,106738.0,112278.0,117250.0,122997.0,127868.0,133055.0,57089.0
373,1288,BOBINET Jean Yves,TOURS'N AVENTURE,V2H,374,FR,133162.0,6672.0,12514.0,18103.0,,27472.0,36716.0,39251.0,43457.0,45880.0,48427.0,57723.0,62991.0,67055.0,72504.0,74527.0,78513.0,83855.0,88407.0,103561.0,109918.0,114223.0,121187.0,127291.0,133162.0,57196.0
374,1361,FORT Jean Francois,ASCP SENAT,V1H,375,FR,133231.0,7066.0,13547.0,18864.0,,28072.0,36789.0,39178.0,43562.0,46351.0,49050.0,56127.0,61442.0,65262.0,70398.0,73246.0,77554.0,83913.0,89231.0,101124.0,108899.0,113893.0,121434.0,127294.0,133231.0,57265.0
375,927,PETITJEAN Didier,CGFM UFO,V1H,376,FR,133356.0,6641.0,11812.0,17033.0,22955.0,25481.0,34127.0,36475.0,41103.0,43490.0,45642.0,53152.0,58519.0,61928.0,68306.0,70401.0,74134.0,79935.0,85588.0,97672.0,104088.0,110704.0,118314.0,125583.0,133356.0,57390.0
376,3087,CHEVALIER cyril,BEAUMONT TRIATHLON,SEH,377,Fr,133414.0,7541.0,14286.0,19664.0,,28793.0,37832.0,40279.0,44744.0,47239.0,49943.0,58150.0,63495.0,67802.0,73370.0,75571.0,79017.0,85097.0,89771.0,105318.0,111653.0,116863.0,122550.0,127317.0,133414.0,57448.0
377,2177,HILL WILLIAM,,SEH,378,FR,133460.0,7435.0,13920.0,19170.0,,28493.0,36688.0,39372.0,43283.0,45876.0,49220.0,54908.0,61324.0,65907.0,71113.0,74215.0,78124.0,83708.0,88433.0,101176.0,108410.0,113656.0,122156.0,128006.0,133460.0,57494.0
378,240,GERMAIN Patrick,,V2H,379,Fr,133469.0,7273.0,13338.0,18859.0,,27544.0,35536.0,38178.0,42429.0,44779.0,47161.0,52805.0,57987.0,61757.0,67397.0,69614.0,73243.0,78602.0,83619.0,95134.0,102864.0,114507.0,121380.0,127296.0,133469.0,57503.0
379,664,PAUL Adrien,UFO - ADRILL,SEH,380,FR,133547.0,6412.0,12019.0,17211.0,22948.0,25885.0,34047.0,36599.0,41060.0,43918.0,46522.0,55178.0,60320.0,64338.0,70333.0,73260.0,76810.0,83004.0,87873.0,101094.0,107407.0,112461.0,119417.0,125356.0,133547.0,57581.0
380,618,ASSI Nicola,,SEH,381,It,133583.0,6945.0,12977.0,18433.0,,27305.0,35878.0,38093.0,42512.0,44644.0,46783.0,55724.0,60899.0,64903.0,70469.0,72517.0,76435.0,82501.0,88155.0,102889.0,108993.0,114216.0,121047.0,127748.0,133583.0,57617.0
381,1678,PARDAILHE-GALABRUN Hervé,RAID-UP,SEH,382,Fr,133597.0,5385.0,10083.0,14536.0,19566.0,21966.0,28711.0,30603.0,34612.0,37035.0,39602.0,46301.0,51763.0,61611.0,66822.0,68584.0,71584.0,76522.0,81193.0,91307.0,96978.0,101737.0,109711.0,128833.0,133597.0,57631.0
382,1439,SFARDINI Roberto,G.S. ALTITUDE,SEH,383,IT,133649.0,6942.0,12976.0,18432.0,,27307.0,35876.0,38095.0,42509.0,44649.0,46780.0,55722.0,60883.0,64902.0,70426.0,72519.0,76430.0,82495.0,88148.0,102908.0,108982.0,114220.0,121038.0,127745.0,133649.0,57683.0
383,2179,STOURM jean-luc,,V1H,384,FR,133685.0,6345.0,12045.0,17247.0,23234.0,26604.0,35459.0,38016.0,42626.0,45635.0,48512.0,57484.0,62974.0,67512.0,72813.0,75275.0,78860.0,85116.0,90152.0,102737.0,110182.0,114588.0,121431.0,127686.0,133685.0,57719.0
384,755,VERARDI Frederic,ALCATEL SPACE RUNNERS,SEH,385,FR,133751.0,6168.0,11594.0,16710.0,22754.0,25517.0,34419.0,36812.0,42263.0,44838.0,46857.0,56344.0,61437.0,65545.0,72969.0,74944.0,78470.0,83628.0,89657.0,102674.0,110171.0,116048.0,123794.0,128792.0,133751.0,57785.0
385,1510,SHARP Hilary,,V1F,386,GB,133781.0,7116.0,13691.0,19241.0,,28980.0,37327.0,39881.0,44421.0,47124.0,50401.0,57821.0,62988.0,67115.0,71816.0,74079.0,77741.0,83564.0,88984.0,101314.0,108594.0,113666.0,119609.0,126606.0,133781.0,57815.0
386,1146,LECOURT thierry,,V1H,387,FR,133784.0,7038.0,13408.0,18556.0,,28204.0,36772.0,39021.0,43525.0,46032.0,48420.0,55240.0,60979.0,64342.0,70715.0,72955.0,75954.0,80725.0,85915.0,100239.0,107299.0,112538.0,120005.0,126044.0,133784.0,57818.0
387,2845,SIKORA Dominique,EAALAT DAX,V1H,388,Fr,133785.0,5788.0,11164.0,16775.0,,27223.0,36042.0,38710.0,43835.0,46145.0,48430.0,56657.0,61860.0,65946.0,72182.0,74222.0,77580.0,83206.0,88667.0,102275.0,110005.0,115364.0,121582.0,126068.0,133785.0,57819.0
388,226,BALIZET Bernard,TRIATHLON MONTBELIARD,V2H,389,FR,133787.0,6202.0,11287.0,16563.0,22523.0,25295.0,33932.0,,40829.0,43251.0,45305.0,53531.0,59491.0,63636.0,70255.0,73123.0,76621.0,82731.0,88284.0,101303.0,108583.0,113671.0,119631.0,126040.0,133787.0,57821.0
389,2018,SMITH Debbie,DARK PEAK FELL RUNNERS,SEF,390,GB,133824.0,6769.0,12512.0,17514.0,22943.0,25928.0,33960.0,36337.0,40611.0,42826.0,45162.0,51013.0,56014.0,61132.0,68411.0,70526.0,74508.0,80374.0,86894.0,100545.0,107834.0,112939.0,120082.0,127093.0,133824.0,57858.0
390,282,DAUCH Alain,SAVON TEAM,V2H,391,FR,133908.0,6983.0,13380.0,19046.0,,29447.0,38572.0,,45368.0,48044.0,50757.0,57819.0,62922.0,67060.0,72498.0,74841.0,78028.0,83488.0,88264.0,100472.0,107375.0,112820.0,120381.0,126616.0,133908.0,57942.0
391,3273,AVRIAMA Reine May,CAPC  REUNION,V2F,392,FR,134110.0,6626.0,12706.0,18184.0,,27184.0,36267.0,38723.0,43070.0,45645.0,48510.0,56914.0,62384.0,66378.0,72302.0,74551.0,78141.0,84113.0,89298.0,,109573.0,114660.0,121596.0,127632.0,134110.0,58144.0
392,1271,FAYS Alain,,V1H,393,FR,134151.0,6752.0,12541.0,17874.0,23327.0,26387.0,36231.0,38730.0,43301.0,45693.0,48172.0,58306.0,64541.0,68745.0,74692.0,76518.0,79514.0,84556.0,89318.0,105807.0,112041.0,116868.0,123617.0,128933.0,134151.0,58185.0
393,757,ANNE Jean Francois,ADAM ISLE RAIDERS,SEH,394,Fr,134185.0,6804.0,12932.0,18731.0,,27716.0,35942.0,38592.0,43089.0,45734.0,48811.0,56868.0,62511.0,66934.0,71650.0,74313.0,78516.0,84270.0,89224.0,100884.0,108406.0,113658.0,122167.0,128003.0,134185.0,58219.0
394,2795,GAGNE Patrice,ENTENTE VIVAROISE ATHL,V1H,395,Fr,134221.0,6317.0,12747.0,18495.0,,28236.0,39085.0,,45333.0,48070.0,50690.0,60791.0,66188.0,70621.0,75827.0,77963.0,81744.0,88111.0,92919.0,106421.0,112738.0,117754.0,124046.0,128663.0,134221.0,58255.0
395,3042,CHAMBON Yves,EVA,V1H,395,Fr,134221.0,6318.0,12748.0,18491.0,,28234.0,,,45331.0,48082.0,50692.0,60793.0,66163.0,70619.0,75829.0,77978.0,81742.0,88109.0,92913.0,106411.0,112733.0,117752.0,124043.0,128658.0,134221.0,58255.0
396,1032,HERNANDEZ Christian,CMBM,V3H,397,FR,134223.0,6740.0,12561.0,18257.0,,27171.0,35872.0,38486.0,43053.0,45776.0,48225.0,55233.0,60903.0,65768.0,71783.0,74606.0,79764.0,85765.0,90895.0,102679.0,110166.0,115309.0,122415.0,128141.0,134223.0,58257.0
397,3214,KLOSOWICZ Piotr,KRZALWALKERS SKPB WARSZAWA AT,ESH,398,PL,134224.0,6469.0,11926.0,16570.0,22004.0,25230.0,33348.0,36315.0,40532.0,43734.0,46285.0,52257.0,57069.0,61018.0,67063.0,69724.0,73327.0,79033.0,83568.0,93367.0,100638.0,105755.0,114292.0,129225.0,134224.0,58258.0
398,529,STREICHER Elke,EK SCHWAIKHEIM,SEF,399,DE,134250.0,8324.0,17587.0,23891.0,,34821.0,42376.0,44324.0,47999.0,50208.0,52393.0,60008.0,64517.0,69293.0,76207.0,78613.0,81717.0,87731.0,92225.0,102722.0,109041.0,114926.0,121177.0,128009.0,134250.0,58284.0
399,530,HOESCHELE Jochen,EK SCHWAIKHEIM,SEH,399,DE,134250.0,7706.0,14856.0,20212.0,,30701.0,38906.0,,45926.0,48568.0,51150.0,60010.0,64521.0,69294.0,76213.0,78626.0,81719.0,87733.0,92228.0,102726.0,109046.0,114917.0,121293.0,128013.0,134250.0,58284.0
400,361,RENOU Denis,ASCEE  41,V1H,401,FR,134253.0,7042.0,13110.0,18492.0,,27789.0,36681.0,39294.0,44329.0,46960.0,50149.0,59054.0,64286.0,68450.0,74689.0,77472.0,82738.0,89307.0,94604.0,107474.0,113278.0,118224.0,124533.0,129599.0,134253.0,58287.0
401,2529,JUBAULT DIDIER,,SEH,402,FR,134285.0,6580.0,12892.0,19285.0,,27749.0,37705.0,,45094.0,47891.0,50512.0,60805.0,66011.0,69678.0,75119.0,76898.0,79933.0,85095.0,89887.0,103756.0,109676.0,115367.0,122315.0,128494.0,134285.0,58319.0
402,432,LEPAUMIER Jerome,ECS,SEH,403,FR,134340.0,6200.0,11836.0,17634.0,,26759.0,35493.0,38449.0,43165.0,45372.0,47662.0,57145.0,62944.0,67580.0,73765.0,76446.0,80166.0,85136.0,90289.0,102719.0,109007.0,114436.0,122104.0,128417.0,134340.0,58374.0
403,362,SERMET MAGDELAIN Gilbert,CMBM,V2H,404,FR,134363.0,7372.0,14327.0,20056.0,,29514.0,38413.0,,45912.0,48813.0,52141.0,60817.0,66292.0,69507.0,74694.0,76735.0,80356.0,86337.0,90772.0,104974.0,111489.0,117757.0,124292.0,128897.0,134363.0,58397.0
404,2766,SITBON Laurent,,SEH,405,FR,134579.0,6565.0,12077.0,17236.0,23159.0,25963.0,34517.0,37969.0,42602.0,45319.0,47716.0,57151.0,62508.0,66956.0,71841.0,74410.0,78215.0,83342.0,88393.0,100901.0,108098.0,113385.0,119864.0,127914.0,134579.0,58613.0
405,2809,SIGNOR Jean-Claude,ASCEA VALDUC,V2H,405,Fr,134579.0,6796.0,12825.0,17925.0,,27102.0,35975.0,38637.0,43077.0,45944.0,48696.0,57406.0,62983.0,67853.0,73758.0,76560.0,80792.0,87914.0,93551.0,104923.0,111538.0,116183.0,123088.0,128499.0,134579.0,58613.0
406,1222,DELACHAT Benoît,,V1H,407,FR,134613.0,6998.0,13077.0,18557.0,,28104.0,37128.0,39843.0,44384.0,47219.0,49478.0,58839.0,67115.0,70657.0,76228.0,78733.0,82200.0,87189.0,92368.0,105292.0,111413.0,116392.0,122986.0,128413.0,134613.0,58647.0
407,1521,FOUCAULT jean pierre,QUEVEN ATLE,V2H,407,FR,134613.0,7537.0,15080.0,21317.0,,32141.0,41237.0,43843.0,48663.0,50909.0,53432.0,61105.0,66878.0,70984.0,76947.0,79606.0,83341.0,87546.0,92370.0,105306.0,111411.0,116387.0,122981.0,128411.0,134613.0,58647.0
408,2839,DAVOINE Michel,SALOMON,V1H,409,FR,134772.0,7080.0,13047.0,18171.0,,26441.0,35590.0,38391.0,43271.0,46258.0,49096.0,57812.0,63152.0,66987.0,72502.0,74835.0,78554.0,84122.0,89341.0,102912.0,110794.0,115852.0,121937.0,128181.0,134772.0,58806.0
409,3230,LEFER HUGUES,,V1H,409,Fr,134772.0,7850.0,14913.0,20040.0,,29621.0,,,44948.0,47406.0,49818.0,57794.0,63068.0,67035.0,72475.0,74877.0,78702.0,84420.0,89496.0,103026.0,110133.0,115739.0,121943.0,128178.0,134772.0,58806.0
410,810,VESCO Silvia,CMBM,V1F,411,IT,134818.0,6869.0,13744.0,19785.0,,30114.0,39061.0,,46038.0,48748.0,51803.0,59320.0,65009.0,69187.0,75236.0,77513.0,81933.0,87394.0,92899.0,104328.0,111056.0,115647.0,122571.0,128231.0,134818.0,58852.0
411,2430,ROGERS Mark,PLYMSTOCK ROAD RUNNERS,SEH,412,GB,134947.0,6932.0,12661.0,17637.0,23308.0,26487.0,34897.0,37223.0,42227.0,44674.0,47800.0,54807.0,60670.0,66022.0,71645.0,74218.0,77516.0,83685.0,89222.0,100537.0,107837.0,112936.0,120087.0,127113.0,134947.0,58981.0
412,2489,COUESPEL patrice,EPINAY ATHLETIC CLUB,V1H,413,Fr,134994.0,6144.0,11388.0,16717.0,22766.0,25745.0,34199.0,36581.0,41401.0,44059.0,46525.0,54092.0,59568.0,63428.0,69032.0,71815.0,75299.0,80979.0,86506.0,100145.0,108366.0,112811.0,120227.0,127281.0,134994.0,59028.0
413,737,LARSSON Per-Erik,,V1H,414,SE,134996.0,6464.0,12602.0,17630.0,,27289.0,36818.0,39695.0,44273.0,46812.0,49874.0,58910.0,64328.0,68809.0,75080.0,77529.0,80662.0,86371.0,91759.0,104912.0,111725.0,116680.0,123094.0,129306.0,134996.0,59030.0
414,552,LE GLAND Christophe,,SEH,415,FR,135097.0,7452.0,13853.0,20265.0,,30180.0,39761.0,,47298.0,49723.0,52439.0,62504.0,68527.0,72822.0,79847.0,81873.0,86308.0,91393.0,96345.0,106966.0,112498.0,118283.0,124463.0,128893.0,135097.0,59131.0
415,231,RUCHON Jean-Yves,CAVAL PERTUIS,V1H,416,FR,135140.0,7319.0,13567.0,18630.0,,27570.0,36405.0,38736.0,43363.0,45816.0,48070.0,56136.0,61005.0,65281.0,71761.0,74321.0,78021.0,83909.0,88943.0,102699.0,109467.0,115734.0,122162.0,128425.0,135140.0,59174.0
416,3199,GARNIER Michel,,V1H,417,FR,135179.0,6254.0,11810.0,16637.0,22215.0,25192.0,34120.0,36614.0,41184.0,43702.0,46235.0,53989.0,59256.0,63873.0,70097.0,72581.0,76333.0,81599.0,86977.0,102307.0,108726.0,114592.0,122698.0,129173.0,135179.0,59213.0
417,392,GASDON Laurent,,V1H,418,,135180.0,7516.0,14270.0,19514.0,,29699.0,38415.0,,45402.0,47793.0,50303.0,57749.0,62538.0,66379.0,71733.0,73707.0,76899.0,81725.0,86685.0,102302.0,108720.0,114581.0,122703.0,129221.0,135180.0,59214.0
418,1877,ROSSER RICHARD,LDWA,V1H,419,GB,135204.0,7696.0,14719.0,20031.0,,29811.0,39036.0,,46767.0,49837.0,52860.0,60001.0,65510.0,69596.0,75269.0,77516.0,81606.0,87355.0,92742.0,104983.0,112078.0,117048.0,123620.0,128787.0,135204.0,59238.0
419,3237,JONDEAU Emmanuel,,SEH,420,FR,135256.0,6439.0,12227.0,17636.0,23417.0,26627.0,36207.0,38739.0,43265.0,46050.0,48358.0,58140.0,64299.0,68689.0,75372.0,77889.0,82115.0,87726.0,93406.0,106727.0,113366.0,117970.0,124555.0,130131.0,135256.0,59290.0
420,1789,VEIRUN Bernard,ATHLETISME COURSE NATURE ANDUZE,V2H,421,FR,135342.0,7637.0,14451.0,19954.0,,29793.0,38600.0,,46937.0,49968.0,52370.0,59402.0,64900.0,68773.0,74170.0,76526.0,80190.0,86014.0,90886.0,103108.0,110668.0,115648.0,123097.0,129234.0,135342.0,59376.0
421,1850,AUDIGIER Bernard,INDIVIDUEL,V2H,421,FR,135342.0,7114.0,13641.0,19666.0,,29561.0,38936.0,,46382.0,49195.0,52145.0,59360.0,64902.0,69350.0,74754.0,76696.0,80196.0,86013.0,90893.0,103112.0,110666.0,115651.0,123103.0,129232.0,135342.0,59376.0
422,2926,COUTAREL Jean-Louis,AS RISPOLI,V1H,423,FR,135392.0,6697.0,12745.0,18116.0,,27236.0,36015.0,38687.0,43425.0,46346.0,50067.0,56300.0,62440.0,67100.0,73329.0,75949.0,80540.0,86782.0,92208.0,103119.0,110685.0,116041.0,123113.0,129236.0,135392.0,59426.0
423,921,MAUDUIT Christian,TRIATHLON 91 / UFO,SEH,424,Fr,135656.0,7316.0,13954.0,19732.0,,29772.0,38411.0,,45404.0,47981.0,50978.0,57810.0,63514.0,67790.0,73438.0,75995.0,79830.0,86003.0,90837.0,102716.0,109909.0,114836.0,122707.0,129273.0,135656.0,59690.0
424,1030,GAIDET Jean Claude,CMBM,V2H,425,FR,135687.0,6612.0,12752.0,18984.0,,28916.0,,,45736.0,48718.0,51466.0,59115.0,64912.0,69347.0,75375.0,77856.0,82106.0,88649.0,94570.0,106173.0,112736.0,117194.0,124386.0,129333.0,135687.0,59721.0
425,374,O CONNOR Niall,RANELAGH HARRIERS,SEH,426,IE,135696.0,5781.0,10997.0,16264.0,22089.0,25431.0,33922.0,36756.0,40987.0,43214.0,45157.0,52334.0,57608.0,61919.0,67744.0,70601.0,74451.0,81386.0,86314.0,100681.0,109992.0,115653.0,123760.0,130247.0,135696.0,59730.0
426,2026,ESCHLIMANN Jean-Luc,TURBA TEAM,V1H,427,FR,135708.0,6545.0,12525.0,17900.0,,26222.0,34696.0,36777.0,41640.0,44132.0,46834.0,59663.0,65284.0,70328.0,76679.0,79987.0,83923.0,97190.0,101359.0,113879.0,118292.0,122872.0,127637.0,131491.0,135708.0,59742.0
427,3081,CALAIS Guillaume,CSMR,SEH,428,FR,135892.0,6023.0,11632.0,17472.0,,27217.0,35705.0,38461.0,43288.0,46251.0,49110.0,57481.0,63180.0,68063.0,73966.0,76701.0,80616.0,86397.0,92217.0,105284.0,111904.0,117007.0,124520.0,130197.0,135892.0,59926.0
428,1557,BONINO Jean-Marc,,V1H,429,FR,135911.0,7015.0,13470.0,18896.0,,28611.0,37428.0,39823.0,43927.0,46488.0,49089.0,57971.0,63461.0,67054.0,73756.0,76511.0,80170.0,85778.0,90906.0,107140.0,113058.0,117433.0,124124.0,129388.0,135911.0,59945.0
429,1202,CORMIER Gilles,UASG,V1H,430,FR,135974.0,7273.0,13340.0,19169.0,,29608.0,38620.0,,45779.0,48444.0,51217.0,58312.0,64189.0,68074.0,73964.0,76674.0,80413.0,86394.0,92203.0,105279.0,111636.0,117021.0,124508.0,130193.0,135974.0,60008.0
430,2563,NICLASS Laurent,FOULEES ENERGIQUES,V1H,431,CH,136038.0,7478.0,14445.0,19943.0,,31078.0,39203.0,,45600.0,48085.0,51526.0,60316.0,65416.0,69608.0,74628.0,77397.0,81354.0,88580.0,93454.0,108814.0,114907.0,119425.0,126000.0,130603.0,136038.0,60072.0
431,1178,PIVERT Jean-Baptiste,AVIA CLUB ISSY-LES-MOULINEAUX,V1H,432,FR,136048.0,6759.0,12526.0,17632.0,23010.0,25937.0,34530.0,36931.0,41058.0,43683.0,46266.0,54895.0,59932.0,63248.0,67817.0,69974.0,73592.0,79104.0,83846.0,99948.0,109461.0,114115.0,122339.0,129259.0,136048.0,60082.0
432,2068,MIRJOLET Nicolas,,SEH,433,Fr,136049.0,5619.0,10308.0,15213.0,21239.0,24166.0,33035.0,35278.0,39478.0,42009.0,44417.0,52311.0,57170.0,60907.0,66712.0,69026.0,72500.0,79224.0,84517.0,99953.0,109456.0,114113.0,122327.0,129245.0,136049.0,60083.0
433,2684,DARRIOULAT David,,SEH,434,FR,136112.0,6991.0,13089.0,18130.0,,27433.0,36837.0,39604.0,44478.0,47230.0,49739.0,57737.0,63370.0,68208.0,73560.0,75967.0,80150.0,85810.0,91168.0,102705.0,109251.0,117363.0,124283.0,129595.0,136112.0,60146.0
434,2541,FAUVEL maurice,,V2H,435,Fr,136123.0,7005.0,13248.0,19346.0,,29129.0,39366.0,,46920.0,49876.0,53530.0,61607.0,67281.0,72287.0,78092.0,80750.0,86277.0,92036.0,97096.0,109306.0,115525.0,119588.0,126260.0,130454.0,136123.0,60157.0
