,bib,name,team,category,rank,nationality,time,Col de Voza,Les Contamines,La Balme,Les Chapieux CCAS,Col de la Seigne,Refuge Elisabetta,Arête Mont-Favre,Col Chécrouit - Maison Vieille,Courmayeur - Dolonne,Refuge Bertone,Refuge Bonatti,Arnuva,Grand Col Ferret,La Peulaz,La Fouly,Praz de Fort,Champex d'en Bas,Bovine,Trient,Les Tseppes,Vallorcine,Argentière,Chamonix - Arrivée,timediff
1316,1625,PAYET Jean-Philippe,,SEH,1317,,,,11064.0,16177.0,24301.0,32993.0,34924.0,40803.0,44333.0,47102.0,,,,,,,,,,,,,,,
1317,600,LEULIET Pierre-Henri,,V2H,1318,,,,12256.0,17578.0,26198.0,35248.0,37182.0,42247.0,44855.0,47428.0,,,,,,,,,,,,,,,
1318,2813,GALANZINO Mario,,V1H,1319,,,6024.0,11623.0,17154.0,26981.0,35833.0,37954.0,43006.0,45381.0,47467.0,,,,,,,,,,,,,,,
1319,2655,FADINO Giorgio,,SEH,1320,,,,11694.0,16936.0,25388.0,34298.0,36560.0,41611.0,44753.0,47756.0,,,,,,,,,,,,,,,
1320,1135,LEROUX Daniel,,V1H,1321,,,5814.0,11436.0,16294.0,25718.0,33830.0,36039.0,41032.0,43825.0,47798.0,,,,,,,,,,,,,,,
1321,1978,SIGNORIO BALDACCHINO Patricia,,V1F,1322,,,,11396.0,15759.0,23868.0,32757.0,35009.0,40585.0,44180.0,47934.0,,,,,,,,,,,,,,,
1322,2100,COLIN Philippe,,SEH,1323,,,,12479.0,18144.0,26671.0,35489.0,37483.0,42494.0,45389.0,47974.0,,,,,,,,,,,,,,,
1323,2654,CHAMBET Laurent,,V1H,1324,,,,10546.0,15526.0,24276.0,34025.0,36018.0,42066.0,45040.0,47993.0,,,,,,,,,,,,,,,
1324,1634,RODIER David,,SEH,1325,,,,13895.0,19013.0,28139.0,36297.0,38687.0,42976.0,45513.0,48040.0,,,,,,,,,,,,,,,
1325,2549,LANTHIER-BRANDNER Chloë,,SEF,1326,,,6138.0,11883.0,17477.0,26588.0,35862.0,37917.0,42953.0,45595.0,48044.0,,,,,,,,,,,,,,,
1326,2564,NANIS Panagiotis,,SEH,1327,,,,12614.0,17965.0,26963.0,36498.0,38303.0,43440.0,45901.0,48172.0,,,,,,,,,,,,,,,
1327,2600,WILTON Adam,,SEH,1328,,,,10721.0,15441.0,24525.0,33418.0,35976.0,42461.0,45908.0,48263.0,,,,,,,,,,,,,,,
1328,1703,CARCEY-COLLET Jean-Luc,,V1H,1329,,,5547.0,10680.0,15584.0,23831.0,33137.0,35375.0,40941.0,44901.0,48269.0,,,,,,,,,,,,,,,
1329,1605,HOARAU Gerald,,V1H,1330,,,6345.0,12297.0,17958.0,27463.0,36421.0,38667.0,43902.0,46265.0,48305.0,,,,,,,,,,,,,,,
1330,1923,BERTIN Robert,,V1H,1331,,,,13710.0,18788.0,27997.0,37176.0,39226.0,44083.0,46633.0,48313.0,,,,,,,,,,,,,,,
1331,1049,LE GOFF Jean-François,,SEH,1332,,,,11817.0,16659.0,25774.0,34865.0,37189.0,42145.0,45097.0,48317.0,,,,,,,,,,,,,,,
1332,2685,JUBAULT DIDIER,,SEH,1333,,,,12464.0,18412.0,26701.0,35742.0,37620.0,42929.0,45533.0,48362.0,,,,,,,,,,,,,,,
1333,2396,KELLER Jürg,,SEH,1334,,,,13773.0,19061.0,27896.0,36407.0,38790.0,43948.0,46807.0,49385.0,,,,,,,,,,,,,,,
1334,2179,FLECHE Eric,,SEH,1335,,,,11565.0,16186.0,25105.0,33549.0,36013.0,42133.0,46118.0,49662.0,,,,,,,,,,,,,,,
1335,2840,HOAREAU Myrielle,,SEF,1336,,,6978.0,14032.0,20262.0,29882.0,38527.0,40850.0,45683.0,48015.0,49932.0,,,,,,,,,,,,,,,
1336,1406,TURBY Gilles,,SEH,1337,,,,11145.0,16232.0,25760.0,37552.0,39807.0,45002.0,48019.0,49949.0,,,,,,,,,,,,,,,
1337,2315,MOSER Maxime,,SEH,1338,,,,12247.0,17742.0,26878.0,36658.0,38855.0,44412.0,47192.0,50035.0,,,,,,,,,,,,,,,
1338,1554,REY yves,,V2H,1339,,,6456.0,12314.0,17556.0,26719.0,36844.0,39324.0,44428.0,47634.0,50354.0,,,,,,,,,,,,,,,
1339,301,DELACHAT Benoît,,V1H,1340,,,,12116.0,17493.0,26881.0,36446.0,38916.0,44768.0,47862.0,50426.0,,,,,,,,,,,,,,,
1340,2258,VERGNANO Giorgio,,V1H,1341,,,,14438.0,20870.0,29941.0,38669.0,40626.0,45355.0,48044.0,50441.0,,,,,,,,,,,,,,,
1341,2556,GAIDET Jean Claude,,V2H,1342,,,,12123.0,17687.0,27887.0,36881.0,38901.0,44047.0,46819.0,50464.0,,,,,,,,,,,,,,,
1342,2292,FARANO Sebastien,,SEH,1343,,,,11069.0,16180.0,24566.0,34501.0,36608.0,42320.0,46178.0,50529.0,,,,,,,,,,,,,,,
1343,1421,POINCOT Pascal,,V1H,1344,,,6933.0,13288.0,18298.0,27395.0,35824.0,38036.0,42972.0,46389.0,50674.0,,,,,,,,,,,,,,,
1344,2839,FISHPOOL Sean,,SEH,1345,,,6416.0,12306.0,18086.0,27984.0,37985.0,39968.0,45535.0,47527.0,50712.0,,,,,,,,,,,,,,,
1345,1596,GLENAC Alexis,,V1H,1346,,,,13294.0,18754.0,28114.0,37666.0,39804.0,45133.0,47767.0,50715.0,,,,,,,,,,,,,,,
1346,1035,MERINO Matthieu,,SEH,1347,,,,14129.0,19796.0,29585.0,38533.0,40637.0,45759.0,48390.0,50748.0,,,,,,,,,,,,,,,
1347,2809,NOUVEL Marc,,V2H,1348,,,,12268.0,18477.0,27580.0,36622.0,38910.0,44485.0,47668.0,50785.0,,,,,,,,,,,,,,,
1348,2753,VAN GELE Laurent,,SEH,1349,,,,13654.0,19177.0,28847.0,37948.0,40299.0,45079.0,47882.0,50856.0,,,,,,,,,,,,,,,
1349,703,GAY Patrick,,V1H,1350,,,,13746.0,18738.0,27934.0,37955.0,40260.0,45272.0,48114.0,50877.0,,,,,,,,,,,,,,,
1350,2791,BARONE Eric,,V1H,1351,,,,13597.0,19221.0,28229.0,39247.0,41150.0,46231.0,,50929.0,,,,,,,,,,,,,,,
1351,284,ORTIGOSA YANEZ Elias,,SEH,1352,,,6136.0,11459.0,17017.0,25355.0,37051.0,39278.0,44785.0,48875.0,51197.0,,,,,,,,,,,,,,,
1352,2579,FELLMANN Thierry,,V1H,1353,,,6032.0,11303.0,16061.0,24813.0,36010.0,38729.0,43846.0,47374.0,51203.0,,,,,,,,,,,,,,,
1353,2302,RAMEL Patrice,,SEH,1354,,,,10413.0,15329.0,24006.0,32695.0,34817.0,40524.0,44824.0,51283.0,,,,,,,,,,,,,,,
1354,1636,ROUSSEL rémi,,SEH,1355,,,6521.0,12698.0,18092.0,27082.0,36806.0,38894.0,45066.0,48025.0,51301.0,,,,,,,,,,,,,,,
1355,1641,TURQUETIT LAURENT,,SEH,1356,,,6523.0,12710.0,18095.0,27132.0,36810.0,39024.0,45068.0,48027.0,51304.0,,,,,,,,,,,,,,,
1356,1427,PETRUCK Andreas,,V1H,1357,,,,12931.0,18826.0,28693.0,38249.0,40650.0,45859.0,48900.0,51495.0,,,,,,,,,,,,,,,
1357,1138,POMMEY Didier,,V1H,1358,,,,13345.0,18174.0,27276.0,37307.0,39815.0,46071.0,49261.0,51730.0,,,,,,,,,,,,,,,
1358,2291,FARANO Jérôme,,SEH,1359,,,,11775.0,17616.0,27752.0,37641.0,39822.0,46044.0,48915.0,51894.0,,,,,,,,,,,,,,,
1359,2116,LOYE Christian,,V1H,1360,,,,13360.0,18979.0,28835.0,38502.0,41144.0,46351.0,49322.0,52172.0,,,,,,,,,,,,,,,
1360,1076,LARGERON Bertrand,,V1H,1361,,,,13556.0,19518.0,29974.0,40029.0,42726.0,47573.0,50317.0,52216.0,,,,,,,,,,,,,,,
1361,197,ROBERT Alain,,V2H,1362,,,7065.0,13149.0,18439.0,27927.0,38948.0,41341.0,47430.0,50120.0,52258.0,,,,,,,,,,,,,,,
1362,344,CORMIER Gilles,,V1H,1363,,,,13835.0,19661.0,29078.0,38753.0,40942.0,46034.0,49115.0,52383.0,,,,,,,,,,,,,,,
1363,2618,CARDOSO Gonçalo,,SEH,1364,,,6619.0,12730.0,18128.0,27761.0,36746.0,39046.0,44161.0,48179.0,52513.0,,,,,,,,,,,,,,,
1364,2575,BLANCHET Andre,,SEH,1365,,,,12720.0,17825.0,28185.0,37546.0,40522.0,46050.0,48883.0,52780.0,,,,,,,,,,,,,,,
1365,1881,ZELMAT Jean-Marc,,V1H,1366,,,,13006.0,18431.0,28632.0,39075.0,41525.0,47088.0,49851.0,52902.0,,,,,,,,,,,,,,,
1366,2561,MASNADA CHRISTIAN,,V1H,1367,,,,11905.0,16704.0,26584.0,35866.0,38440.0,44886.0,48761.0,52937.0,,,,,,,,,,,,,,,
1367,1545,NEBOIT Christian,,V1H,1368,,,,12438.0,17449.0,26391.0,35562.0,37763.0,43358.0,47446.0,52946.0,,,,,,,,,,,,,,,
1368,2122,MOLINARI Nadine,,V1F,1369,,,,12480.0,18199.0,28327.0,38658.0,41186.0,46807.0,49829.0,52982.0,,,,,,,,,,,,,,,
1369,289,MOLINARI Jean-Pierre,,V1H,1370,,,,12403.0,18077.0,27529.0,37743.0,40075.0,46823.0,49831.0,52984.0,,,,,,,,,,,,,,,
1370,1539,LELEZ Laurent,,SEH,1371,,,,12328.0,17442.0,28288.0,37950.0,40425.0,45854.0,49104.0,53035.0,,,,,,,,,,,,,,,
1371,2609,FIETZ Thomas,,SEH,1372,,,,13992.0,19833.0,29884.0,38637.0,41095.0,46346.0,49455.0,53093.0,,,,,,,,,,,,,,,
1372,2760,GASSE Frédéric,,SEH,1373,,,,11404.0,16589.0,26577.0,37272.0,39940.0,45522.0,48889.0,53108.0,,,,,,,,,,,,,,,
1373,2610,GAUTIER Frédéric,,V1H,1374,,,,14099.0,19815.0,30073.0,39795.0,42683.0,48649.0,50914.0,53209.0,,,,,,,,,,,,,,,
1374,2826,ARELLANO MORER Miguel Angel,,SEH,1375,,,,14122.0,19484.0,29714.0,38834.0,41284.0,46909.0,50308.0,53211.0,,,,,,,,,,,,,,,
1375,1885,OGER THIERRY,,V1H,1376,,,,13857.0,19975.0,29918.0,39465.0,42021.0,47535.0,50739.0,53237.0,,,,,,,,,,,,,,,
1376,1317,MANGIN Pascal,,V1H,1377,,,,12047.0,17995.0,28266.0,38635.0,41252.0,46305.0,49260.0,53249.0,,,,,,,,,,,,,,,
1377,286,GUERIN Regis,,V2H,1378,,,6736.0,13457.0,19678.0,30112.0,39490.0,42170.0,47274.0,50256.0,53520.0,,,,,,,,,,,,,,,
1378,612,NICOLAS Jacques,,V1H,1379,,,,11685.0,17338.0,27408.0,36534.0,38958.0,44939.0,49324.0,53627.0,,,,,,,,,,,,,,,
1379,2812,FOUCHERES Guillaume,,SEH,1380,,,,14778.0,21329.0,31894.0,41585.0,43394.0,48142.0,50898.0,53667.0,,,,,,,,,,,,,,,
1380,2120,REBSTOCK Hans-Dieter,,V3H,1381,,,6952.0,13477.0,20160.0,30638.0,40301.0,42525.0,48287.0,51227.0,53669.0,,,,,,,,,,,,,,,
1381,2102,DOHEN franck,,SEH,1382,,,6692.0,13235.0,18366.0,28416.0,37790.0,40687.0,46536.0,49826.0,53916.0,,,,,,,,,,,,,,,
1382,1582,DERVAUX Etienne,,SEH,1383,,,6963.0,13201.0,18953.0,28852.0,38720.0,41224.0,47092.0,49943.0,54002.0,,,,,,,,,,,,,,,
1383,2428,BEC Hervé,,V1H,1384,,,,12426.0,18275.0,28626.0,39313.0,42277.0,47415.0,50692.0,54076.0,,,,,,,,,,,,,,,
1384,2535,POIVET Patrick,,V1H,1385,,,,13720.0,19159.0,28549.0,37928.0,40842.0,47263.0,51019.0,54250.0,,,,,,,,,,,,,,,
1385,1731,EVEILLE Daniel,,V2H,1386,,,,14441.0,20236.0,30799.0,40293.0,42416.0,47982.0,51204.0,54285.0,,,,,,,,,,,,,,,
1386,2497,TESTEIL Guy,,V3H,1387,,,7788.0,14884.0,20841.0,31501.0,40445.0,42724.0,48130.0,51232.0,54323.0,,,,,,,,,,,,,,,
1387,1688,BOINET PASCAL,,SEH,1388,,,,14830.0,20818.0,31996.0,40789.0,43158.0,49170.0,52106.0,54365.0,,,,,,,,,,,,,,,
1388,2191,STRESSER Theo,,V1H,1389,,,,16108.0,21737.0,32723.0,41905.0,43621.0,49410.0,52084.0,54537.0,,,,,,,,,,,,,,,
1389,1002,MICHEL Jean Philippe,,V1H,1390,,,6888.0,13940.0,20195.0,30888.0,42109.0,43935.0,49192.0,52097.0,54723.0,,,,,,,,,,,,,,,
1390,1453,ROUAULT Thierry,,V1H,1391,,,,14763.0,21005.0,31207.0,42081.0,44362.0,50006.0,52416.0,54745.0,,,,,,,,,,,,,,,
1391,1132,FRUCHART Nicolas,,SEH,1392,,,5595.0,11374.0,17403.0,27317.0,37598.0,41043.0,47344.0,51341.0,54832.0,,,,,,,,,,,,,,,
1392,2649,TOUSSAINT sebastien,,SEH,1393,,,6127.0,11915.0,17281.0,27216.0,37556.0,40439.0,46270.0,50473.0,54957.0,,,,,,,,,,,,,,,
1393,493,GARCIN Olivier,,SEH,1394,,,,13429.0,19707.0,28919.0,39653.0,41954.0,47572.0,50863.0,55095.0,,,,,,,,,,,,,,,
1394,1873,VIGOUROUX Cyril,,SEH,1395,,,,12346.0,17609.0,27922.0,38485.0,41288.0,48113.0,51541.0,55098.0,,,,,,,,,,,,,,,
1395,1281,SIRGUEY Pascal,,V1H,1396,,,,15696.0,21470.0,31742.0,41883.0,44363.0,49805.0,52463.0,55172.0,,,,,,,,,,,,,,,
1396,1428,RADIC Predrag,,V1H,1397,,,,15038.0,21119.0,31757.0,41307.0,43448.0,49037.0,51797.0,55247.0,,,,,,,,,,,,,,,
1397,1762,HOFER Christoph,,SEH,1398,,,,13922.0,20485.0,30865.0,40791.0,43188.0,48867.0,52247.0,55268.0,,,,,,,,,,,,,,,
1398,2825,IVANOVA Serge,,V2H,1399,,,,14086.0,19846.0,30188.0,41144.0,43434.0,49171.0,51993.0,55404.0,,,,,,,,,,,,,,,
1399,603,BRINDEJONC DE TREGLODE Véronique,,V1F,1400,,,,13210.0,19167.0,29333.0,39839.0,42499.0,48653.0,52285.0,55420.0,,,,,,,,,,,,,,,
1400,1274,JARDAT HUGUES,,V1H,1401,,,,14614.0,20652.0,31140.0,40854.0,43146.0,48586.0,51987.0,55442.0,,,,,,,,,,,,,,,
1401,1893,AUZOUT PHILIPPE,,SEH,1402,,,,13724.0,19718.0,29343.0,40107.0,42335.0,,52837.0,55628.0,,,,,,,,,,,,,,,
1402,1221,TIERCIN Philippe,,SEH,1403,,,,13709.0,19712.0,29434.0,40229.0,42482.0,48104.0,52266.0,55630.0,,,,,,,,,,,,,,,
1403,2171,COUTTET Valérie,,SEF,1404,,,,13438.0,20075.0,30607.0,40543.0,42996.0,48213.0,51848.0,55652.0,,,,,,,,,,,,,,,
1404,2785,BOISSON Hervé,,V1H,1405,,,,14629.0,20860.0,31625.0,40923.0,43228.0,49736.0,52590.0,55657.0,,,,,,,,,,,,,,,
1405,2441,CHESMORE Rupert,,V2H,1406,,,,14020.0,19715.0,31294.0,41105.0,43398.0,49081.0,52033.0,55844.0,,,,,,,,,,,,,,,
1406,1411,CHENU Guy,,V2H,1407,,,,14188.0,20879.0,31505.0,42718.0,45527.0,51301.0,53528.0,55866.0,,,,,,,,,,,,,,,
1407,1475,FOUCAULT JEAN PIERRE,,SEH,1408,,,,15068.0,20598.0,31570.0,41518.0,43798.0,49752.0,52894.0,56063.0,,,,,,,,,,,,,,,
1408,2664,CHERIN Bruno,,SEH,1409,,,8127.0,15311.0,21432.0,32583.0,41871.0,44194.0,49774.0,52920.0,56091.0,,,,,,,,,,,,,,,
1409,2378,BIZOT ALAIN,,V3H,1410,,,,14712.0,21059.0,32414.0,41864.0,44551.0,50027.0,52904.0,56142.0,,,,,,,,,,,,,,,
1410,2717,ROBERTSON Douglas,,V1H,1411,,,8042.0,15447.0,21598.0,34785.0,43776.0,45644.0,50949.0,53658.0,56158.0,,,,,,,,,,,,,,,
1411,1405,THOMAS Roland,,V2H,1412,,,,13237.0,19839.0,31898.0,42144.0,44503.0,50247.0,53464.0,56273.0,,,,,,,,,,,,,,,
1412,1874,VIGUIE Jean-Philippe,,V1H,1413,,,,12312.0,19265.0,29984.0,41140.0,43569.0,50244.0,53354.0,56308.0,,,,,,,,,,,,,,,
1413,1117,MANOLINO Davide,,SEH,1414,,,,13299.0,20451.0,30327.0,40440.0,42980.0,48803.0,51718.0,56351.0,,,,,,,,,,,,,,,
1414,2616,PACCHIEGA Gabriele,,SEH,1415,,,6743.0,13357.0,19262.0,30284.0,41425.0,43552.0,49821.0,52902.0,56368.0,,,,,,,,,,,,,,,
1415,2247,TREPTOW Thorsten,,V1H,1416,,,,12713.0,18318.0,28353.0,39038.0,42229.0,48811.0,52486.0,56388.0,,,,,,,,,,,,,,,
1416,1508,ALLEGRET GILLES,,V3H,1417,,,6802.0,13590.0,19557.0,30768.0,40462.0,42800.0,48789.0,52188.0,56438.0,,,,,,,,,,,,,,,
1417,1929,DAUDOU Christophe,,SEH,1418,,,,15464.0,21262.0,31832.0,42256.0,44499.0,49415.0,52609.0,56477.0,,,,,,,,,,,,,,,
1418,1087,GEORGEL Olivier,,SEH,1419,,,,16077.0,22244.0,33598.0,43236.0,45610.0,51101.0,54046.0,56527.0,,,,,,,,,,,,,,,
1419,1534,GESTER Remy,,SEH,1420,,,,13483.0,19337.0,29787.0,40066.0,42611.0,48894.0,52811.0,56530.0,,,,,,,,,,,,,,,
1420,1328,CUMENAL Didier,,V1H,1421,,,,15333.0,21703.0,31588.0,41697.0,44522.0,49867.0,53155.0,56549.0,,,,,,,,,,,,,,,
1421,2320,APPENDINO Claudio,,V1H,1422,,,,13189.0,19329.0,30448.0,41030.0,43419.0,49824.0,53246.0,56624.0,,,,,,,,,,,,,,,
1422,2487,PONCIN Philippe,,V1H,1423,,,,14842.0,20458.0,29880.0,39448.0,42020.0,48878.0,52576.0,56642.0,,,,,,,,,,,,,,,
1423,2832,PERICH Franco,,V1H,1424,,,7970.0,15717.0,22307.0,33133.0,44274.0,46227.0,51001.0,53808.0,56659.0,,,,,,,,,,,,,,,
1424,2489,PRIEURE Jean Claude,,V2H,1425,,,,12713.0,18341.0,30534.0,41412.0,43408.0,48855.0,52191.0,56672.0,,,,,,,,,,,,,,,
1425,2205,MOULIN Emmanuel,,SEH,1426,,,,12565.0,18724.0,29873.0,40540.0,43425.0,,52570.0,56780.0,,,,,,,,,,,,,,,
1426,1729,ECKEL Christian,,SEH,1427,,,,14073.0,19563.0,29513.0,40796.0,43626.0,50190.0,53445.0,56829.0,,,,,,,,,,,,,,,
1427,2108,REBSTOCK Christa,,V3F,1428,,,,15293.0,21671.0,33183.0,42695.0,45022.0,50613.0,54031.0,57030.0,,,,,,,,,,,,,,,
1428,1563,LATTEUX Carole,,SEF,1429,,,,13889.0,19363.0,29977.0,40572.0,43082.0,50204.0,53498.0,57105.0,,,,,,,,,,,,,,,
1429,1567,BAILLARD Jérome,,SEH,1430,,,,13893.0,19359.0,29981.0,40337.0,43085.0,50199.0,53495.0,57114.0,,,,,,,,,,,,,,,
1430,2869,MOSTA Karim,,V2H,1431,,,,11861.0,17103.0,28109.0,44271.0,46172.0,51342.0,54304.0,57127.0,,,,,,,,,,,,,,,
1431,1008,REYMANN PASCAL,,SEH,1432,,,,13273.0,19256.0,29086.0,40804.0,43945.0,49856.0,53476.0,57156.0,,,,,,,,,,,,,,,
1432,1556,TETE Jean-Marie,,V1H,1433,,,,15558.0,21276.0,32519.0,43053.0,45637.0,51374.0,54395.0,57238.0,,,,,,,,,,,,,,,
1433,2854,BRAY Kevin,,V1H,1434,,,,15570.0,21664.0,32691.0,42568.0,44979.0,50635.0,53748.0,57247.0,,,,,,,,,,,,,,,
1434,1578,CAIMI Paolo,,V2H,1435,,,,14738.0,20844.0,32369.0,41886.0,44600.0,50460.0,54511.0,57366.0,,,,,,,,,,,,,,,
1435,1927,CAIMI Gerardo,,V3H,1436,,,,14741.0,20856.0,32367.0,42261.0,44604.0,51193.0,54515.0,57371.0,,,,,,,,,,,,,,,
1436,2202,BLOTTO Stefano,,V1H,1437,,,,14537.0,21313.0,31884.0,42258.0,44738.0,50633.0,53774.0,57374.0,,,,,,,,,,,,,,,
1437,1882,CHEVRE Claude,,SEH,1438,,,7825.0,14709.0,20513.0,31628.0,42265.0,44505.0,50759.0,54023.0,57380.0,,,,,,,,,,,,,,,
1438,1420,NUESCH René,,V1H,1439,,,8218.0,14967.0,20508.0,31366.0,41248.0,43752.0,50723.0,53807.0,57387.0,,,,,,,,,,,,,,,
1439,2360,ROCCHIO Fabrizio,,V1H,1440,,,,14652.0,21289.0,31925.0,42161.0,44736.0,50617.0,53786.0,57388.0,,,,,,,,,,,,,,,
1440,2615,NAUD Frédéric,,SEH,1441,,,7992.0,15194.0,21472.0,31762.0,42918.0,45339.0,51298.0,54369.0,57453.0,,,,,,,,,,,,,,,
1441,1522,CHEVILLARD marc,,SEH,1442,,,6471.0,12830.0,18797.0,29461.0,39608.0,42062.0,48439.0,52896.0,57529.0,,,,,,,,,,,,,,,
1442,1112,LE DU Stephane,,SEH,1443,,,,12666.0,18728.0,29458.0,39603.0,41950.0,48534.0,52892.0,57531.0,,,,,,,,,,,,,,,
1443,2843,MIRETTI Marc,,V1H,1444,,,,14772.0,21405.0,33116.0,43557.0,46093.0,51436.0,54648.0,57538.0,,,,,,,,,,,,,,,
1444,1299,BOURNEL Pascal,,V1H,1445,,,,14964.0,20836.0,32253.0,41993.0,44248.0,50835.0,54080.0,57579.0,,,,,,,,,,,,,,,
1445,1898,ENDELS Marc,,V2H,1446,,,,15632.0,21621.0,32527.0,42332.0,44622.0,50908.0,54257.0,57639.0,,,,,,,,,,,,,,,
1446,2347,BARSELO HELENE,,SEF,1447,,,7725.0,15941.0,22803.0,34041.0,44914.0,47083.0,53131.0,55677.0,57810.0,,,,,,,,,,,,,,,
1447,1439,DECOUD Philippe,,V1H,1448,,,,14640.0,21086.0,32082.0,41808.0,44633.0,50405.0,54407.0,57817.0,,,,,,,,,,,,,,,
1448,2269,ROGGERO Giampaolo,,V1H,1449,,,,14810.0,21096.0,32927.0,42579.0,44705.0,50715.0,53985.0,57822.0,,,,,,,,,,,,,,,
1449,2268,PARODI Michele,,V1H,1450,,,,14809.0,21111.0,32925.0,42491.0,44702.0,50717.0,53994.0,57825.0,,,,,,,,,,,,,,,
1450,2270,ROSSI Stefano,,SEH,1451,,,,14807.0,21108.0,32917.0,42490.0,44708.0,50708.0,53991.0,57826.0,,,,,,,,,,,,,,,
1451,2266,CANEPA Giuliano,,V2H,1452,,,,14812.0,21105.0,32923.0,42400.0,44712.0,50711.0,53986.0,57828.0,,,,,,,,,,,,,,,
1452,1194,PITHON Alain,,V2H,1453,,,,14262.0,20408.0,30891.0,41691.0,44323.0,51068.0,53820.0,57851.0,,,,,,,,,,,,,,,
1453,2732,COLES Jane,,SEF,1454,,,,13887.0,19444.0,30659.0,42132.0,44498.0,50677.0,54296.0,57855.0,,,,,,,,,,,,,,,
1454,2695,WILLIAMS Jan,,V1F,1455,,,,13882.0,19429.0,30657.0,42133.0,44495.0,50673.0,54299.0,57858.0,,,,,,,,,,,,,,,
1455,2783,RODIER Bertrand,,V1H,1456,,,,13885.0,19435.0,30648.0,42135.0,44493.0,50675.0,54302.0,57860.0,,,,,,,,,,,,,,,
1456,1645,BERENGER Madeleine,,V2F,1457,,,8142.0,16200.0,22635.0,33674.0,43525.0,46025.0,51476.0,54585.0,57880.0,,,,,,,,,,,,,,,
1457,1950,POLITI DOMENICO,,V1H,1458,,,6551.0,13162.0,20192.0,32448.0,42991.0,45473.0,51596.0,54866.0,57898.0,,,,,,,,,,,,,,,
1458,2027,BISIAU Philippe,,V1H,1459,,,,14663.0,21397.0,31917.0,43970.0,46027.0,52268.0,55315.0,57967.0,,,,,,,,,,,,,,,
1459,2435,BOUCHET Jean-Michel,,V1H,1460,,,,14793.0,20585.0,31491.0,42434.0,44918.0,50742.0,54357.0,58000.0,,,,,,,,,,,,,,,
1460,2017,OUTALONG Mario,,V2H,1461,,,,14853.0,20776.0,31914.0,41803.0,44393.0,50962.0,54853.0,58107.0,,,,,,,,,,,,,,,
1461,2192,AAMER Mimoun,,SEH,1462,,,,13699.0,20649.0,31774.0,43426.0,45895.0,51829.0,55400.0,58143.0,,,,,,,,,,,,,,,
1462,2492,ROBERTS Edward,,SEH,1463,,,,13704.0,20704.0,31771.0,43421.0,45968.0,51945.0,55363.0,58145.0,,,,,,,,,,,,,,,
1463,2491,ROBERT Fred,,SEH,1464,,,7080.0,13701.0,20695.0,31764.0,43423.0,46135.0,51919.0,55403.0,58148.0,,,,,,,,,,,,,,,
1464,2400,LORENZI Alberto,,SEH,1465,,,,14137.0,21239.0,33400.0,44122.0,46550.0,52574.0,55586.0,58152.0,,,,,,,,,,,,,,,
1465,1925,HEIER Espen,,SEH,1466,,,,14642.0,20610.0,31562.0,43418.0,45893.0,51921.0,55386.0,58155.0,,,,,,,,,,,,,,,
1466,1913,LEROY MATTHIEU,,SEH,1467,,,,14645.0,20700.0,31776.0,43415.0,46137.0,51823.0,55397.0,58175.0,,,,,,,,,,,,,,,
1467,609,GRABER Arnould,,SEH,1468,,,,14638.0,20681.0,31983.0,42470.0,44824.0,51457.0,55039.0,58181.0,,,,,,,,,,,,,,,
1468,2711,MOUSSU Stephane,,SEH,1469,,,,14819.0,20782.0,32500.0,41885.0,44739.0,51165.0,54711.0,58208.0,,,,,,,,,,,,,,,
1469,2759,ALBIZZATI dominique,,V1H,1470,,,8083.0,15184.0,21349.0,32482.0,43588.0,46743.0,51929.0,54996.0,58247.0,,,,,,,,,,,,,,,
1470,2055,TITEUX Frédéric,,V1H,1471,,,,14065.0,20545.0,32398.0,43599.0,45498.0,51318.0,55066.0,58387.0,,,,,,,,,,,,,,,
1471,1438,CARTIER Beat,,V2H,1472,,,,15209.0,21378.0,33412.0,43297.0,45830.0,51755.0,55269.0,58450.0,,,,,,,,,,,,,,,
1472,2771,BOYE Dominique,,V1F,1473,,,,15823.0,22126.0,33716.0,43461.0,46135.0,51717.0,55003.0,58453.0,,,,,,,,,,,,,,,
1473,497,LURATTI Alain,,V2H,1474,,,8156.0,16345.0,23062.0,34221.0,44257.0,46884.0,52491.0,55553.0,58466.0,,,,,,,,,,,,,,,
1474,2633,DUMON Stephane,,V1H,1475,,,,12631.0,19268.0,30719.0,44097.0,46372.0,51961.0,55378.0,58568.0,,,,,,,,,,,,,,,
1475,2064,SORESI Nicolo,,V3H,1476,,,,16061.0,22756.0,34779.0,44002.0,46362.0,51910.0,55349.0,58621.0,,,,,,,,,,,,,,,
1476,1914,LOETERS Eric-Jan,,V1H,1477,,,,15538.0,22028.0,33049.0,43408.0,45469.0,51190.0,54035.0,58669.0,,,,,,,,,,,,,,,
1477,1240,PIESSET Bruno,,V1H,1478,,,7122.0,14462.0,21407.0,32224.0,42420.0,44625.0,50309.0,53550.0,58683.0,,,,,,,,,,,,,,,
1478,1770,JEANTIEU Philippe,,V2H,1479,,,,14107.0,20393.0,32570.0,43202.0,45690.0,52244.0,55503.0,58690.0,,,,,,,,,,,,,,,
1479,2765,JAUSET Philippe,,SEH,1480,,,7763.0,15302.0,21415.0,32422.0,42153.0,45162.0,51557.0,55310.0,58699.0,,,,,,,,,,,,,,,
