,bib,name,team,category,rank,nationality,time,Delev,StGer,Conta,Balme,Bonhom,Chapieu,Seigne,Combal,MtFavre,Checrou,Courm,Bertone,Bonatti,Arnuva,GdColF,Fouly,Champex,Bovine,Trient,Catogne,Vallo,TaVents,Flégère,Arrivé,timediff
394,3873,HENNUS Luc,,V2H,395,BE,129300.0,7258.0,10336.0,16631.0,22171.0,27879.0,30918.0,39492.0,42199.0,46288.0,49295.0,52045.0,59775.0,64727.0,68422.0,74127.0,79645.0,89413.0,98113.0,103154.0,110046.0,113806.0,122512.0,124830.0,129300.0,55203.0
395,4401,TORMENA Fabio,LO CONTREBANDJE,V1H,396,IT,129495.0,6625.0,9642.0,15957.0,21242.0,26388.0,29243.0,37359.0,40040.0,44199.0,46930.0,50248.0,56531.0,,65181.0,70382.0,76067.0,85495.0,93791.0,98711.0,105988.0,110546.0,121288.0,124467.0,129495.0,55398.0
396,4279,VILA NOGUERAS Ignasi,GRATANUVOLS DEL MONTSENY,SEH,397,ES,129518.0,5756.0,8306.0,13368.0,18055.0,23246.0,25709.0,33476.0,35835.0,40239.0,42778.0,44833.0,50794.0,55961.0,59844.0,66359.0,73151.0,83559.0,91812.0,96635.0,103793.0,108020.0,119207.0,123034.0,129518.0,55421.0
397,4107,BRUNO Fred,EUREXO TDS,SEH,398,FR,129563.0,7000.0,9981.0,16518.0,21736.0,27271.0,29977.0,38135.0,40408.0,44515.0,47125.0,49766.0,56929.0,61266.0,64603.0,70069.0,75538.0,84863.0,94284.0,98750.0,106965.0,111100.0,121772.0,124681.0,129563.0,55466.0
398,4141,GUICHARD Michel,EUREXO TRAIL ET DEFIS SPORTIFS,V2H,398,FR,129563.0,7063.0,9881.0,16572.0,22128.0,27756.0,30541.0,39638.0,42020.0,46767.0,49478.0,52123.0,59386.0,63849.0,67193.0,73439.0,78321.0,87510.0,96160.0,100441.0,108091.0,111642.0,121575.0,124675.0,129563.0,55466.0
399,4631,LAURIOT Wilfrid,GRD BEL COSTER TEAM,V1H,400,FR,129640.0,7401.0,10680.0,17993.0,23170.0,29046.0,32099.0,41428.0,43781.0,47827.0,50259.0,52553.0,59751.0,64217.0,68164.0,73450.0,78693.0,88832.0,96838.0,101492.0,108050.0,112066.0,122501.0,125081.0,129640.0,55543.0
400,2925,LOPEZ REYES Alejandro,,V1H,401,MX,129699.0,7100.0,10329.0,17142.0,23711.0,29406.0,32483.0,41078.0,43665.0,47732.0,50313.0,52891.0,59738.0,64444.0,67940.0,72703.0,77791.0,87760.0,97509.0,102661.0,108414.0,112547.0,121284.0,124472.0,129699.0,55602.0
401,2842,NUNAN Richard,,V1H,402,IE,129848.0,6899.0,9924.0,17209.0,23209.0,29052.0,31845.0,40023.0,42176.0,46314.0,48540.0,51134.0,59734.0,64480.0,68151.0,73665.0,79094.0,88852.0,97259.0,102118.0,108226.0,112441.0,123063.0,125659.0,129848.0,55751.0
402,3106,BULANOW Leszek,,V1H,403,PL,130095.0,7146.0,10355.0,16341.0,21492.0,26755.0,29368.0,37300.0,39573.0,44128.0,46643.0,49752.0,57376.0,62206.0,66074.0,71176.0,77062.0,87875.0,95557.0,100357.0,107170.0,111614.0,121276.0,124459.0,130095.0,55998.0
403,4079,SZCZOTKA Pawel,,V1H,403,PL,130095.0,6864.0,9835.0,15800.0,20975.0,26126.0,28907.0,36220.0,38615.0,43011.0,45850.0,48935.0,57382.0,62214.0,66092.0,71224.0,77563.0,88433.0,96030.0,100509.0,107174.0,111620.0,121268.0,124464.0,130095.0,55998.0
404,3232,RAMIREZ GONZALEZ Alfredo Severo,TENERIFE OUTDOOR,V1H,405,ES,130099.0,6529.0,9319.0,15053.0,20610.0,25806.0,28614.0,36905.0,39500.0,44000.0,46979.0,50101.0,57694.0,,67107.0,72251.0,77734.0,87685.0,95620.0,100391.0,107359.0,111627.0,121582.0,124688.0,130099.0,56002.0
405,2637,MIAYOKILA Fabrice,CA MONTREUIL,SEH,406,FR,130101.0,5886.0,8435.0,13447.0,18934.0,24092.0,26494.0,37666.0,39781.0,44305.0,46656.0,50521.0,61587.0,66138.0,69831.0,75461.0,80721.0,90475.0,99253.0,103097.0,110834.0,114185.0,124098.0,126051.0,130101.0,56004.0
406,4605,ETIENNE Stephane,TRAIL AVENTURES,V1H,407,FR,130164.0,6196.0,8778.0,15983.0,21937.0,28462.0,31429.0,41601.0,44392.0,48687.0,51147.0,53679.0,59740.0,64384.0,67942.0,73442.0,78920.0,88836.0,97902.0,102549.0,109508.0,113699.0,123064.0,125694.0,130164.0,56067.0
407,4278,LEFEBVRE Christophe,AL ECHIROLLES,SEH,408,FR,130228.0,7430.0,10834.0,17996.0,22997.0,28840.0,31956.0,40546.0,45495.0,50133.0,52517.0,55389.0,62249.0,66909.0,70382.0,75750.0,80986.0,89893.0,97739.0,102228.0,108544.0,112646.0,122377.0,125237.0,130228.0,56131.0
408,3098,FOURNAT Philippe,,V2H,409,FR,130282.0,7041.0,10210.0,17253.0,22328.0,27863.0,30703.0,39130.0,41299.0,45178.0,47699.0,50590.0,57604.0,62898.0,66312.0,71659.0,76686.0,86068.0,97507.0,103058.0,109550.0,113697.0,122306.0,125039.0,130282.0,56185.0
409,4084,LOUSTAUD Dominique,,V1H,409,FR,130282.0,7301.0,10470.0,17017.0,21990.0,27785.0,30517.0,39069.0,41680.0,45815.0,48739.0,51957.0,58986.0,63873.0,67426.0,72907.0,78817.0,88855.0,97506.0,103058.0,109546.0,113694.0,122302.0,125032.0,130282.0,56185.0
410,4121,CUCCHI Sergio,RUN@TRAIL,V1H,411,IT,130364.0,6641.0,9270.0,15542.0,20927.0,26232.0,28601.0,37732.0,40310.0,44932.0,47316.0,49758.0,57519.0,62177.0,65655.0,71409.0,76500.0,87475.0,96245.0,101209.0,109204.0,113240.0,122647.0,125645.0,130364.0,56267.0
411,2892,RIQUARD Olivier,Team Raidlight,SEH,412,FR,130383.0,6861.0,9664.0,15603.0,20623.0,25913.0,28517.0,36422.0,38725.0,42659.0,45262.0,47975.0,56023.0,60717.0,64040.0,69610.0,75481.0,85529.0,98340.0,103520.0,109587.0,113814.0,122742.0,125655.0,130383.0,56286.0
412,2641,GODIN Olivier,KIKOUROU,SEH,413,FR,130526.0,6112.0,9830.0,16530.0,20916.0,25854.0,28499.0,36140.0,38287.0,41787.0,44090.0,46708.0,52734.0,57168.0,60311.0,65727.0,70829.0,80966.0,89740.0,94999.0,104110.0,109656.0,120224.0,124038.0,130526.0,56429.0
413,4680,ROUAUD Christophe,TEAM TRAIL EXPLORER,V1H,414,FR,130572.0,7169.0,10191.0,16596.0,21163.0,26105.0,28523.0,36198.0,38497.0,42682.0,45161.0,47971.0,57888.0,62823.0,66216.0,72347.0,77823.0,87458.0,97511.0,102680.0,109361.0,113718.0,122677.0,125624.0,130572.0,56475.0
414,3304,ABRAM Clare,QUICKSILVER,V1F,415,GB,130577.0,7674.0,11298.0,17769.0,22844.0,28391.0,31807.0,39769.0,42426.0,46922.0,49863.0,52858.0,60112.0,65019.0,69076.0,74558.0,80451.0,90076.0,98357.0,104081.0,110598.0,114884.0,123489.0,126303.0,130577.0,56480.0
415,3306,LABERGE Scott,QUICKSILVER,V2H,415,US,130577.0,7674.0,11254.0,17771.0,22841.0,28324.0,31727.0,39772.0,,46924.0,49575.0,52763.0,60115.0,65000.0,69078.0,74398.0,79731.0,89396.0,98355.0,104086.0,110601.0,114892.0,123493.0,126307.0,130577.0,56480.0
416,2704,BINELLI Stefano,DRIBBLING BZ,V1H,417,IT,130665.0,6573.0,9402.0,15368.0,20254.0,25420.0,28414.0,36274.0,39202.0,43425.0,46791.0,49798.0,55843.0,60990.0,64850.0,70788.0,77590.0,87177.0,95911.0,101317.0,108151.0,112748.0,121579.0,124678.0,130665.0,56568.0
417,4454,CARMINATI Adriano,A.S.D. FO' DI PE,V1H,418,IT,130710.0,7346.0,10456.0,17064.0,22566.0,28143.0,31057.0,39509.0,41850.0,45704.0,48491.0,51220.0,61355.0,65776.0,69368.0,74386.0,79729.0,88842.0,98433.0,103735.0,110251.0,114190.0,123485.0,126423.0,130710.0,56613.0
418,4545,GADLER Claudio,TRIATHLON TRENTINO,V2H,419,IT,130720.0,5942.0,8660.0,14149.0,19194.0,23826.0,26367.0,34150.0,36346.0,40359.0,42834.0,45792.0,53524.0,58686.0,62741.0,67812.0,74335.0,85126.0,94082.0,99563.0,106657.0,111391.0,121035.0,124270.0,130720.0,56623.0
419,2845,MOLINARI Luca,TRIATHLON TRENTINO,V1H,420,IT,130721.0,6453.0,9258.0,14881.0,19840.0,24807.0,27279.0,35427.0,37758.0,42222.0,44891.0,47913.0,54828.0,59778.0,63310.0,68785.0,74764.0,85178.0,94085.0,99590.0,106658.0,111388.0,121039.0,124274.0,130721.0,56624.0
420,3793,BERRARD Jean-Christophe,COURCHEVEL,V1H,421,FR,130722.0,6561.0,9463.0,16338.0,22352.0,28415.0,31774.0,39986.0,42611.0,46942.0,49788.0,52497.0,58509.0,63510.0,67219.0,73044.0,78843.0,88226.0,96645.0,101960.0,109167.0,113466.0,123399.0,126063.0,130722.0,56625.0
421,4570,VEGA Alberto,BICHILLORUNNER CANARIAS,V1H,422,ES,130757.0,6725.0,9684.0,15907.0,21023.0,26428.0,29167.0,37277.0,39579.0,43621.0,46107.0,48941.0,56179.0,61495.0,65200.0,70888.0,76524.0,86744.0,95394.0,100280.0,106673.0,111352.0,121155.0,124333.0,130757.0,56660.0
422,4162,NIKOLOVA Maria,,SEF,423,BG,130786.0,6900.0,9909.0,15019.0,20011.0,25009.0,27901.0,35392.0,38011.0,42040.0,44668.0,47891.0,55419.0,59638.0,63563.0,68732.0,75210.0,84902.0,93020.0,98350.0,105122.0,109641.0,121249.0,124599.0,130786.0,56689.0
423,2776,DELPEYROU Michael,,SEH,424,FR,130866.0,6509.0,9392.0,15448.0,20600.0,25584.0,28294.0,37356.0,39808.0,43914.0,46278.0,49379.0,56914.0,62082.0,65970.0,71809.0,77835.0,88450.0,98436.0,104088.0,110130.0,114008.0,123482.0,126202.0,130866.0,56769.0
424,2981,PELBOIS Jean-Marc,,V1H,425,FR,130910.0,7067.0,10108.0,16235.0,21257.0,26600.0,29296.0,37569.0,40137.0,44687.0,47462.0,50182.0,56370.0,61476.0,64818.0,70898.0,76927.0,86984.0,96420.0,101338.0,108800.0,112956.0,122709.0,125416.0,130910.0,56813.0
425,4303,CRANE Steve,TAMALPA,V1H,426,US,130920.0,6236.0,9227.0,15406.0,20232.0,25343.0,28287.0,36120.0,38488.0,42939.0,45691.0,48616.0,56029.0,60412.0,63748.0,69059.0,74851.0,84711.0,92761.0,97852.0,105997.0,110555.0,121020.0,124453.0,130920.0,56823.0
426,4165,MORELL Roman,SA MILANA-ALARO,SEH,427,ES,130999.0,7650.0,10761.0,16908.0,22349.0,27903.0,30422.0,38963.0,41188.0,45304.0,47609.0,50087.0,56696.0,61415.0,64827.0,71220.0,75855.0,86004.0,93871.0,98614.0,104848.0,110296.0,120560.0,124281.0,130999.0,56902.0
427,4118,TARAZONA ORTIZ Oscar,SA MILANA,V1H,428,ES,131000.0,6191.0,8988.0,14750.0,19638.0,24774.0,27501.0,35880.0,38315.0,42008.0,44802.0,47514.0,54847.0,59667.0,62971.0,67907.0,73906.0,84028.0,92232.0,97785.0,104834.0,110302.0,120562.0,124290.0,131000.0,56903.0
428,3139,ANDRE stephane,,V1H,429,FR,131005.0,6860.0,9777.0,16699.0,22144.0,27738.0,30519.0,39102.0,41847.0,46224.0,49023.0,52019.0,58710.0,63545.0,67114.0,72354.0,77729.0,86946.0,95425.0,100312.0,107138.0,111320.0,122316.0,125244.0,131005.0,56908.0
429,518,GUIBERT Mathieu,TEAM RAIDLIGHT,V1H,430,FR,131084.0,6745.0,9683.0,15657.0,20427.0,25408.0,27969.0,36114.0,38244.0,42335.0,44715.0,47876.0,57185.0,61875.0,65190.0,70584.0,76039.0,86395.0,95662.0,100711.0,108410.0,112781.0,122212.0,125073.0,131084.0,56987.0
430,394,XING Ruling,TNF,V2F,431,CN,131176.0,6652.0,9898.0,15830.0,20865.0,26252.0,29160.0,37127.0,40117.0,44313.0,47491.0,50672.0,56638.0,61899.0,65963.0,71613.0,77933.0,88047.0,95770.0,101568.0,107281.0,111942.0,121569.0,124670.0,131176.0,57079.0
431,3379,WATANABE Takahiro,SPORCIVA,SEH,432,JP,131212.0,7186.0,10249.0,16251.0,20959.0,26089.0,28562.0,36205.0,38353.0,42689.0,,48015.0,54694.0,58773.0,61704.0,66796.0,72216.0,82098.0,91895.0,97011.0,105210.0,109659.0,121614.0,125204.0,131212.0,57115.0
432,4435,KUROSE Hiroaki,YOKOHAMA MM NightRunners,V1H,433,JP,131213.0,6665.0,9666.0,15858.0,20576.0,25809.0,28478.0,36207.0,38877.0,42832.0,45410.0,48304.0,54648.0,59654.0,63052.0,67985.0,74328.0,84707.0,93689.0,98944.0,106264.0,110585.0,121297.0,124692.0,131213.0,57116.0
433,2557,PIANA Marcello,,SEH,434,IT,131288.0,6948.0,9932.0,16931.0,22341.0,27831.0,30270.0,38484.0,40799.0,44792.0,47576.0,50332.0,57114.0,62082.0,65922.0,71496.0,77708.0,88566.0,96901.0,101894.0,109725.0,113815.0,123474.0,126071.0,131288.0,57191.0
434,4239,BERTHET Lionel,,SEH,435,FR,131375.0,6057.0,8880.0,15771.0,21059.0,26431.0,28986.0,37258.0,39859.0,44150.0,47063.0,49558.0,56407.0,61497.0,65195.0,71175.0,77001.0,87394.0,96519.0,101525.0,110048.0,113810.0,123228.0,126294.0,131375.0,57278.0
435,2532,WAGNER Frank,TRAILS.SAZZA.DE,V1H,436,DE,131392.0,8027.0,11724.0,18025.0,23346.0,29128.0,31900.0,40286.0,42529.0,46774.0,49124.0,51892.0,58995.0,63862.0,67416.0,73261.0,79634.0,90009.0,99718.0,104297.0,111284.0,114820.0,124308.0,126587.0,131392.0,57295.0
436,4160,PLENECASSAGNE Yannick,SO MILLAU,V1H,437,FR,131406.0,7528.0,10616.0,17018.0,22241.0,27974.0,30738.0,39120.0,41366.0,45297.0,47595.0,50193.0,57173.0,62047.0,65400.0,71073.0,76544.0,85924.0,95389.0,100248.0,107617.0,111707.0,122545.0,125407.0,131406.0,57309.0
437,3713,JONES Jake,,V1H,438,US,131420.0,7221.0,10327.0,16429.0,21107.0,26087.0,28621.0,35920.0,38242.0,42077.0,44699.0,47756.0,57552.0,62581.0,66965.0,72572.0,78104.0,87831.0,96998.0,102346.0,108842.0,112914.0,122664.0,125756.0,131420.0,57323.0
438,3630,LANDELLE philippe,ESVA BEAUFORT,V1H,439,FR,131439.0,7413.0,10772.0,18280.0,23424.0,29185.0,32092.0,40703.0,43367.0,47816.0,50496.0,53132.0,60677.0,65384.0,68656.0,74027.0,80313.0,90060.0,98930.0,104190.0,109945.0,114152.0,123497.0,126310.0,131439.0,57342.0
439,541,LO CONTE Antonio,,V1H,440,CH,131496.0,7360.0,10368.0,17736.0,22720.0,27784.0,30364.0,38855.0,41040.0,44949.0,47200.0,49474.0,58274.0,,66407.0,72687.0,77499.0,87466.0,96791.0,105405.0,111042.0,114659.0,124473.0,127193.0,131496.0,57399.0
440,3246,TEJERO BIGGIE David,42195.ES,SEH,441,ES,131507.0,6206.0,9002.0,15045.0,19833.0,24710.0,27319.0,35382.0,37724.0,42110.0,44527.0,47106.0,53996.0,58462.0,62150.0,67855.0,73160.0,83484.0,94184.0,99708.0,106732.0,111499.0,122299.0,125149.0,131507.0,57410.0
441,1276,FOULON Pierre Yves,,V1H,442,FR,131561.0,7585.0,11160.0,18133.0,23602.0,29385.0,32542.0,41205.0,43911.0,48161.0,50753.0,53377.0,59562.0,64822.0,68542.0,73956.0,80005.0,90583.0,98936.0,104185.0,109940.0,114159.0,123487.0,126239.0,131561.0,57464.0
442,4340,HARRISON David,Patxangueros d'Alforja,V2H,443,GB,131562.0,6976.0,10062.0,16535.0,21260.0,26419.0,29116.0,36847.0,39177.0,43094.0,45719.0,48580.0,55734.0,60842.0,64499.0,70248.0,75941.0,85914.0,94969.0,100362.0,107430.0,111617.0,123481.0,126291.0,131562.0,57465.0
443,3776,ROSSIER Jean-Pierre,,V3H,444,CH,131644.0,6558.0,9623.0,16087.0,21317.0,26812.0,29578.0,38392.0,40973.0,45172.0,47980.0,50930.0,57399.0,62379.0,66198.0,71634.0,77108.0,87750.0,97120.0,103202.0,110859.0,115159.0,125220.0,127544.0,131644.0,57547.0
444,4802,ANNEX Jean-Luc,UAC SAVENAY,V1H,445,FR,131674.0,7006.0,9898.0,16084.0,21193.0,26467.0,29233.0,38069.0,40207.0,44418.0,46861.0,49677.0,57563.0,62241.0,66025.0,71866.0,77450.0,88038.0,97125.0,102564.0,108984.0,113030.0,123401.0,126300.0,131674.0,57577.0
445,2868,WATTON Darryl,,V1H,446,GB,131685.0,7568.0,11642.0,18029.0,23339.0,29307.0,32523.0,40771.0,43819.0,48169.0,51018.0,53813.0,59801.0,64273.0,67681.0,72595.0,77777.0,87738.0,96925.0,102171.0,108686.0,112664.0,123197.0,126007.0,131685.0,57588.0
446,3187,ELLIS Simon,TATTENHALL,V1H,446,GB,131685.0,6583.0,9372.0,15764.0,21018.0,26217.0,29208.0,37805.0,40090.0,44113.0,46618.0,49456.0,57438.0,61912.0,65205.0,71312.0,76304.0,87772.0,96913.0,102104.0,108845.0,112658.0,123197.0,126011.0,131685.0,57588.0
447,4456,SYKES David,Kendal AC,V1H,448,GB,131686.0,7146.0,10261.0,16980.0,21961.0,27154.0,29915.0,37802.0,40092.0,44115.0,46614.0,49461.0,57440.0,61876.0,65207.0,71309.0,76425.0,87888.0,96919.0,102185.0,109273.0,112655.0,123187.0,126014.0,131686.0,57589.0
448,3932,CASAL FERNANDEZ Francisco,,SEH,449,ES,131693.0,8074.0,11655.0,18677.0,24396.0,30498.0,33701.0,42316.0,45320.0,50127.0,52801.0,55386.0,61865.0,67091.0,70525.0,76038.0,81640.0,91361.0,99966.0,105480.0,112169.0,116018.0,124331.0,126965.0,131693.0,57596.0
449,641,BEUGNOT Alexis,RAID DEFI POMPIERS BESANCON,SEH,450,FR,131711.0,6593.0,9508.0,15830.0,21105.0,26536.0,29506.0,37674.0,40513.0,45041.0,47386.0,50547.0,57788.0,62355.0,66088.0,71232.0,77532.0,88312.0,96835.0,102108.0,108306.0,113660.0,123761.0,126298.0,131711.0,57614.0
450,4692,KRUSEC Tadeja,AK SLJEME,SEF,451,HR,131732.0,7304.0,10319.0,16293.0,21948.0,27540.0,30207.0,39263.0,41948.0,46541.0,49291.0,52070.0,59748.0,64866.0,70217.0,75754.0,81130.0,91631.0,100471.0,105930.0,112757.0,117406.0,125130.0,127444.0,131732.0,57635.0
451,4509,GIRGIN Serkan,ORDOS,SEH,452,TR,131753.0,6321.0,8906.0,14137.0,18979.0,23813.0,26174.0,34427.0,36652.0,42765.0,45654.0,52172.0,59404.0,64334.0,68145.0,74024.0,80285.0,91407.0,100616.0,105606.0,112241.0,115832.0,124331.0,126961.0,131753.0,57656.0
452,4069,BUGIANESI Franck,SAINT-MALO SPORTS LOISIRS,V1H,453,FR,131855.0,7163.0,10310.0,16455.0,21334.0,26637.0,29124.0,37846.0,40482.0,45569.0,48420.0,51187.0,57525.0,,66099.0,72569.0,78802.0,89110.0,98166.0,103819.0,111026.0,115236.0,124326.0,126958.0,131855.0,57758.0
453,4180,ISHIBA Kiyoshi,TEAM PIREKICHI,SEH,454,JP,131903.0,6670.0,9391.0,14903.0,19706.0,24752.0,27623.0,35723.0,37879.0,41555.0,43838.0,46709.0,53939.0,58719.0,62072.0,66798.0,72439.0,83119.0,99182.0,104320.0,111152.0,114898.0,124324.0,126952.0,131903.0,57806.0
454,4569,ONOKI Jun,ONOKI IIN,V2H,455,JP,131928.0,6485.0,9273.0,14648.0,19217.0,24541.0,27423.0,35474.0,37599.0,41619.0,43928.0,46498.0,52762.0,58097.0,61208.0,66350.0,71612.0,81557.0,90373.0,96613.0,105343.0,110430.0,122589.0,125891.0,131928.0,57831.0
455,3446,STOWELL Callum,,SEH,456,NZ,132110.0,6506.0,9317.0,14722.0,19442.0,25165.0,27851.0,35113.0,37423.0,41058.0,43974.0,47320.0,53423.0,58904.0,63300.0,68349.0,74625.0,86593.0,95617.0,101497.0,107905.0,112441.0,123175.0,126217.0,132110.0,58013.0
456,487,PIGEAULT Jean-Luc,,V2H,457,FR,132114.0,6427.0,9276.0,15831.0,20986.0,26099.0,28596.0,36473.0,38793.0,42823.0,45521.0,48239.0,57177.0,62423.0,66202.0,71669.0,76851.0,87389.0,97127.0,102212.0,110037.0,114153.0,123914.0,126944.0,132114.0,58017.0
457,2576,OSZACZKI Geza,MSTSZ,SEH,458,HU,132128.0,7798.0,11202.0,17903.0,23642.0,29515.0,32462.0,41652.0,44442.0,48863.0,51575.0,54191.0,60917.0,66461.0,70931.0,76754.0,82550.0,93215.0,101161.0,105428.0,112027.0,116025.0,124344.0,127010.0,132128.0,58031.0
458,4721,BODARD Roger,,V1H,459,FR,132141.0,7466.0,10969.0,17822.0,22789.0,28244.0,31341.0,39499.0,41935.0,46310.0,49268.0,51874.0,60962.0,66459.0,70164.0,75830.0,81134.0,91439.0,99397.0,104544.0,110947.0,114652.0,124335.0,127387.0,132141.0,58044.0
459,3277,CEUPPENS Geert,AC DUFFEL,V1H,460,BE,132233.0,6921.0,9782.0,15818.0,21227.0,26998.0,29763.0,38128.0,40840.0,45377.0,48179.0,51259.0,58941.0,63878.0,67504.0,72684.0,78439.0,88456.0,97935.0,103547.0,110889.0,115049.0,125157.0,127707.0,132233.0,58136.0
460,667,NG Janet,,V1F,461,CN,132235.0,6163.0,8892.0,14405.0,19429.0,24946.0,28175.0,37110.0,40272.0,44510.0,47865.0,51368.0,57373.0,63248.0,66996.0,72709.0,79608.0,90436.0,99198.0,104354.0,111037.0,115037.0,124913.0,127727.0,132235.0,58138.0
461,911,GUERY Christophe,,V1H,462,FR,132375.0,7347.0,10519.0,18056.0,23809.0,29458.0,32290.0,41039.0,43679.0,48167.0,51144.0,53743.0,61088.0,66407.0,70058.0,75811.0,82102.0,91978.0,100879.0,106115.0,112252.0,116424.0,125248.0,127558.0,132375.0,58278.0
462,2954,TANIKI Masamitsu,,V1H,463,JP,132378.0,7680.0,11312.0,17956.0,22901.0,28239.0,31491.0,39799.0,42296.0,46271.0,48927.0,51647.0,59565.0,64736.0,68573.0,74035.0,79913.0,89344.0,98476.0,103915.0,110405.0,114465.0,123697.0,126939.0,132378.0,58281.0
463,3536,PLANTEFEVE Gaetan,,V1H,464,FR,132391.0,6062.0,8760.0,15188.0,20962.0,26203.0,28886.0,36492.0,40005.0,44693.0,47258.0,50044.0,57364.0,62809.0,67379.0,72602.0,78632.0,88824.0,98681.0,103946.0,111175.0,115063.0,124318.0,126946.0,132391.0,58294.0
464,2534,BOYER Romain,,SEH,465,FR,132443.0,6601.0,9223.0,15229.0,19914.0,24995.0,27452.0,35788.0,37894.0,42739.0,45231.0,47837.0,55917.0,60518.0,64198.0,72969.0,78092.0,92037.0,101688.0,105934.0,112547.0,116421.0,125484.0,128005.0,132443.0,58346.0
465,2760,CHERVAZ Gilles,CA DENTS-DU-MIDI,SEH,466,CH,132480.0,7476.0,10815.0,17932.0,,28937.0,31999.0,40489.0,43262.0,47693.0,50449.0,53137.0,60323.0,65332.0,69102.0,74543.0,79665.0,89169.0,98438.0,103676.0,111178.0,115236.0,124356.0,127054.0,132480.0,58383.0
466,3899,MANTA Roland,,V1H,467,CH,132483.0,7414.0,10620.0,18390.0,23771.0,29418.0,32378.0,40903.0,43676.0,47760.0,50309.0,52736.0,59754.0,64597.0,68030.0,73340.0,78875.0,88608.0,98225.0,103008.0,110563.0,114504.0,124145.0,127048.0,132483.0,58386.0
467,2879,SMIRNOV Sergueï,VALMO,SEH,468,RU,132536.0,5611.0,8089.0,14307.0,19443.0,24344.0,26829.0,35171.0,37319.0,41276.0,43640.0,46514.0,55837.0,61306.0,65122.0,71171.0,76411.0,87409.0,97501.0,102825.0,109969.0,113953.0,123608.0,126697.0,132536.0,58439.0
468,2937,BANKS David,KENDAL,V1H,469,GB,132549.0,6713.0,9516.0,15203.0,20208.0,25346.0,27945.0,35902.0,38344.0,42560.0,45255.0,48099.0,54372.0,58768.0,62024.0,67646.0,73189.0,84258.0,93837.0,99471.0,108260.0,112825.0,123578.0,126702.0,132549.0,58452.0
469,3192,BOHNET Christophe,,V1H,470,CH,132551.0,6632.0,9602.0,15988.0,21198.0,26777.0,29797.0,37799.0,40718.0,45615.0,48667.0,52018.0,60058.0,65146.0,68481.0,74458.0,80086.0,89438.0,97513.0,101916.0,108223.0,112440.0,122505.0,125635.0,132551.0,58454.0
470,2734,BAGUENIER DESORMEAUX Arnaud,,V1H,471,FR,132562.0,6479.0,9309.0,15713.0,20677.0,26125.0,29020.0,37744.0,40583.0,45519.0,47933.0,50885.0,58619.0,,66216.0,71563.0,77256.0,86436.0,96315.0,101115.0,108790.0,112835.0,124321.0,126949.0,132562.0,58465.0
471,3566,GENOIS Alexandre,COUREUR NORDIQUE,SEH,472,CA,132613.0,6584.0,9379.0,14830.0,19246.0,23875.0,26416.0,34964.0,37139.0,40531.0,43010.0,46042.0,52993.0,57634.0,63084.0,67639.0,73423.0,85811.0,98993.0,103608.0,111155.0,114922.0,125118.0,127580.0,132613.0,58516.0
472,4526,ARRIGHI Gabriele,,V1H,473,IT,132715.0,6671.0,9546.0,15889.0,21322.0,26641.0,29534.0,37765.0,39941.0,44235.0,46427.0,49362.0,57353.0,62041.0,65188.0,71017.0,76838.0,87255.0,97516.0,103260.0,109741.0,114373.0,123779.0,126932.0,132715.0,58618.0
473,938,LINDE Dace,,SEF,474,LV,132746.0,7517.0,10662.0,16720.0,22202.0,28118.0,31297.0,40019.0,42637.0,47013.0,49790.0,52299.0,60581.0,65955.0,69923.0,76369.0,81566.0,91693.0,100480.0,105930.0,112759.0,117582.0,125991.0,128544.0,132746.0,58649.0
474,2667,TAYLOR Roger,STONE MASTER MARATHONERS,SEH,475,IE,132775.0,6963.0,9717.0,15178.0,20014.0,24851.0,27499.0,35131.0,37251.0,41300.0,43962.0,47217.0,53836.0,59147.0,62825.0,68387.0,74626.0,85048.0,92896.0,98662.0,106152.0,112541.0,122920.0,126536.0,132775.0,58678.0
475,3498,ROMAN Eric,TEAM ENDURANCE 06,V1H,476,FR,132792.0,6594.0,9526.0,15103.0,19932.0,24969.0,27548.0,35951.0,38541.0,43253.0,46268.0,49375.0,57262.0,63079.0,66724.0,73556.0,79505.0,90277.0,98510.0,103936.0,111441.0,115384.0,124846.0,127624.0,132792.0,58695.0
476,3511,CAZE Pierre-André,,V1H,477,FR,132852.0,7003.0,10082.0,16617.0,21761.0,27247.0,30260.0,39123.0,41953.0,46345.0,49301.0,52146.0,58983.0,64728.0,68539.0,74029.0,80755.0,90722.0,100486.0,105896.0,112535.0,116909.0,125770.0,128233.0,132852.0,58755.0
477,3958,MICHELS Erik,KNDRVRGD,V1H,478,BE,132884.0,6812.0,9698.0,16070.0,21229.0,26858.0,29445.0,38133.0,41068.0,45334.0,47921.0,51453.0,59247.0,64128.0,67778.0,74031.0,79676.0,89492.0,98873.0,104480.0,111750.0,116173.0,125229.0,127987.0,132884.0,58787.0
478,4205,ZAVORAL Ales,,SEH,479,CZ,132896.0,7559.0,10913.0,18238.0,23534.0,29238.0,32380.0,40698.0,42928.0,47088.0,49337.0,52094.0,58991.0,64070.0,67201.0,73291.0,79337.0,89286.0,98593.0,104175.0,110276.0,114908.0,124338.0,127678.0,132896.0,58799.0
